attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,2.221,"[-71.793, 76.235]",74.014,0.050,0.960,124.298,ngd,64,15540564017.823,1.279,-1.000,3.221,1,0,fn
c,-7.186,"[-200.96, 186.588]",193.774,-0.062,0.951,124.298,ngd,64,15540564017.823,1.279,-6.000,-1.186,1,0,fn
s,-1.759,"[-78.022, 74.504]",76.263,-0.038,0.969,124.298,ngd,64,15540564017.823,1.279,-3.000,1.241,1,0,fn
vot,-0.309,,,,,124.298,ngd,64,15540564017.823,1.279,0.167,-0.476,0,0,fn
tt,-8606.546,"[-55390.477, 38177.385]",46783.931,-0.306,0.760,130.591,lm,64,6383810999.651,0.820,-1.000,-8605.546,1,0,fn
c,28422.879,"[25776.573, 31069.184]",2646.305,17.894,0.000,130.591,lm,64,6383810999.651,0.820,-6.000,28428.879,0,0,fn
s,15905.291,"[-14127.963, 45938.545]",30033.254,0.882,0.381,130.591,lm,64,6383810999.651,0.820,-3.000,15908.291,1,0,fn
vot,-0.303,,,,,130.591,lm,64,6383810999.651,0.820,0.167,-0.469,0,0,fn
tt,2.221,"[-71.793, 76.235]",74.014,0.050,0.960,167.938,ngd+lm,64,15540564017.823,1.279,-1.000,3.221,1,0,fn
c,-7.186,"[-200.96, 186.588]",193.774,-0.062,0.951,167.938,ngd+lm,64,15540564017.823,1.279,-6.000,-1.186,1,0,fn
s,-1.759,"[-78.022, 74.504]",76.263,-0.038,0.969,167.938,ngd+lm,64,15540564017.823,1.279,-3.000,1.241,1,0,fn
vot,-0.309,,,,,167.938,ngd+lm,64,15540564017.823,1.279,0.167,-0.476,0,0,fn
