stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.894,"[-1.907, 0.119]",1.013,-1.761,0.083
norefined,c,-5.138,"[-11.235, 0.958]",6.097,-1.682,0.097
norefined,s,-4.012,"[-8.322, 0.298]",4.310,-1.858,0.068
norefined,k0,-0.644,"[-2.548, 1.259]",1.903,-0.676,0.501
norefined,k1,-0.765,"[-3.263, 1.733]",2.498,-0.611,0.543
norefined,k2,0.100,"[-2.064, 2.265]",2.165,0.092,0.927
norefined,k3,-0.649,"[-2.223, 0.924]",1.574,-0.824,0.413
norefined,k4,0.580,"[-1.288, 2.448]",1.868,0.620,0.537
norefined,k5,-0.104,"[-2.011, 1.803]",1.907,-0.109,0.914
refined,tt,-0.170,"[-0.235, -0.105]",0.065,-5.198,0.000
refined,c,-1.044,"[-1.578, -0.509]",0.535,-3.897,0.000
refined,s,-0.567,"[-0.826, -0.308]",0.259,-4.369,0.000
refined,k0,0.046,"[-0.309, 0.401]",0.355,0.260,0.796
refined,k1,0.001,"[-0.384, 0.385]",0.384,0.004,0.997
refined,k2,0.117,"[-0.292, 0.525]",0.409,0.569,0.571
refined,k3,0.100,"[-0.157, 0.356]",0.256,0.775,0.441
refined,k4,-0.124,"[-0.468, 0.22]",0.344,-0.718,0.475
refined,k5,0.142,"[-0.176, 0.459]",0.317,0.890,0.376
