attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.403,"[-1.99, -0.816]",0.587,-3.983,0.000,4.211,ngd,33,243532663.868,0.158,-1.000,-0.403,0,0,fn
c,-7.701,"[-10.885, -4.518]",3.184,-4.030,0.000,4.211,ngd,33,243532663.868,0.158,-6.000,-1.701,0,0,fn
s,-3.291,"[-4.727, -1.855]",1.436,-3.819,0.000,4.211,ngd,33,243532663.868,0.158,-3.000,-0.291,0,0,fn
vot,0.182,,,,,4.211,ngd,33,243532663.868,0.158,0.167,0.016,0,0,fn
tt,-2.831,"[-5.955, 0.293]",3.124,-1.510,0.135,4.471,lm,33,1500843379.888,0.391,-1.000,-1.831,1,0,fn
c,-7.487,"[-15.492, 0.518]",8.005,-1.558,0.124,4.471,lm,33,1500843379.888,0.391,-6.000,-1.487,1,0,fn
s,-2.530,"[-5.267, 0.206]",2.736,-1.541,0.128,4.471,lm,33,1500843379.888,0.391,-3.000,0.470,1,0,fn
vot,0.378,,,,,4.471,lm,33,1500843379.888,0.391,0.167,0.211,0,0,fn
tt,-1.377,"[-2.009, -0.745]",0.632,-3.630,0.001,8.712,ngd+lm,33,176819888.266,0.134,-1.000,-0.377,0,0,fn
c,-8.489,"[-12.404, -4.575]",3.914,-3.613,0.001,8.712,ngd+lm,33,176819888.266,0.134,-6.000,-2.489,0,0,fn
s,-4.297,"[-6.324, -2.269]",2.028,-3.530,0.001,8.712,ngd+lm,33,176819888.266,0.134,-3.000,-1.297,0,0,fn
vot,0.162,,,,,8.712,ngd+lm,33,176819888.266,0.134,0.167,-0.004,0,0,fn
