attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.763,"[-1.022, -0.504]",0.259,-5.881,0.000,60,0.150,80323562.792,0.092,-1.000,0.237,0,0,fn
c,-4.636,"[-6.179, -3.094]",1.542,-6.001,0.000,60,0.150,80323562.792,0.092,-6.000,1.364,0,0,fn
s,-2.290,"[-3.06, -1.52]",0.770,-5.938,0.000,60,0.150,80323562.792,0.092,-3.000,0.710,0,0,fn
k0,0.033,"[-0.294, 0.359]",0.326,0.201,0.841,60,0.150,80323562.792,0.092,0.000,0.033,0,0,fp
k1,-0.190,"[-0.492, 0.112]",0.302,-1.254,0.214,60,0.150,80323562.792,0.092,0.000,-0.190,0,0,fp
k2,-0.317,"[-0.688, 0.054]",0.371,-1.704,0.093,60,0.150,80323562.792,0.092,0.000,-0.317,0,1,fp
k3,-0.079,"[-0.384, 0.226]",0.305,-0.519,0.606,60,0.150,80323562.792,0.092,0.000,-0.079,0,0,fp
k4,0.213,"[-0.066, 0.491]",0.279,1.523,0.132,60,0.150,80323562.792,0.092,0.000,0.213,0,0,fp
k5,-0.153,"[-0.488, 0.182]",0.335,-0.913,0.364,60,0.150,80323562.792,0.092,0.000,-0.153,0,0,fp
vot,0.165,,,,,60,0.150,80323562.792,0.092,0.167,-0.002,0,0,fn
tt,-1.227,"[-1.738, -0.715]",0.512,-4.783,0.000,60,0.200,113463369.568,0.108,-1.000,-0.227,0,0,fn
c,-7.048,"[-9.705, -4.391]",2.657,-5.295,0.000,60,0.200,113463369.568,0.108,-6.000,-1.048,0,0,fn
s,-3.745,"[-5.214, -2.276]",1.469,-5.087,0.000,60,0.200,113463369.568,0.108,-3.000,-0.745,0,0,fn
k0,-0.036,"[-0.618, 0.546]",0.582,-0.123,0.902,60,0.200,113463369.568,0.108,0.000,-0.036,0,0,fp
k1,0.412,"[-0.037, 0.862]",0.450,1.831,0.072,60,0.200,113463369.568,0.108,0.000,0.412,0,1,fp
k2,0.208,"[-0.349, 0.765]",0.557,0.745,0.459,60,0.200,113463369.568,0.108,0.000,0.208,0,0,fp
k3,-0.344,"[-0.766, 0.079]",0.423,-1.623,0.109,60,0.200,113463369.568,0.108,0.000,-0.344,0,0,fp
k4,-0.116,"[-0.53, 0.299]",0.414,-0.557,0.579,60,0.200,113463369.568,0.108,0.000,-0.116,0,0,fp
k5,-0.342,"[-0.89, 0.206]",0.548,-1.245,0.217,60,0.200,113463369.568,0.108,0.000,-0.342,0,0,fp
vot,0.174,,,,,60,0.200,113463369.568,0.108,0.167,0.007,0,0,fn
tt,-0.962,"[-1.249, -0.676]",0.287,-6.703,0.000,60,0.250,71232270.250,0.088,-1.000,0.038,0,0,fn
c,-5.831,"[-7.495, -4.168]",1.663,-6.999,0.000,60,0.250,71232270.250,0.088,-6.000,0.169,0,0,fn
s,-2.848,"[-3.675, -2.021]",0.827,-6.877,0.000,60,0.250,71232270.250,0.088,-3.000,0.152,0,0,fn
k0,0.255,"[-0.093, 0.603]",0.348,1.460,0.149,60,0.250,71232270.250,0.088,0.000,0.255,0,0,fp
k1,-0.151,"[-0.451, 0.149]",0.300,-1.003,0.320,60,0.250,71232270.250,0.088,0.000,-0.151,0,0,fp
k2,0.278,"[-0.098, 0.653]",0.376,1.473,0.145,60,0.250,71232270.250,0.088,0.000,0.278,0,0,fp
k3,0.465,"[0.125, 0.805]",0.340,2.732,0.008,60,0.250,71232270.250,0.088,0.000,0.465,0,1,fp
k4,-0.026,"[-0.31, 0.258]",0.284,-0.186,0.853,60,0.250,71232270.250,0.088,0.000,-0.026,0,0,fp
k5,-0.096,"[-0.442, 0.25]",0.346,-0.555,0.581,60,0.250,71232270.250,0.088,0.000,-0.096,0,0,fp
vot,0.165,,,,,60,0.250,71232270.250,0.088,0.167,-0.002,0,0,fn
