stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.232,"[-2.292, -0.171]",1.061,-2.318,0.024
norefined,c,-6.666,"[-12.277, -1.054]",5.612,-2.371,0.021
norefined,s,-4.426,"[-8.402, -0.451]",3.975,-2.223,0.030
norefined,k0,-0.026,"[-1.421, 1.369]",1.395,-0.037,0.970
norefined,k1,0.274,"[-0.957, 1.505]",1.231,0.444,0.658
norefined,k2,-0.011,"[-0.999, 0.976]",0.988,-0.023,0.982
norefined,k3,-0.178,"[-1.585, 1.229]",1.407,-0.253,0.801
norefined,k4,0.997,"[-0.898, 2.892]",1.895,1.050,0.297
norefined,k5,-0.589,"[-1.971, 0.792]",1.381,-0.852,0.397
refined,tt,-1.641,"[-2.961, -0.32]",1.320,-2.480,0.016
refined,c,-8.096,"[-14.452, -1.739]",6.356,-2.542,0.013
refined,s,-4.062,"[-7.286, -0.838]",3.224,-2.515,0.014
refined,k0,0.159,"[-1.248, 1.566]",1.407,0.226,0.822
refined,k1,0.519,"[-0.624, 1.662]",1.143,0.906,0.368
refined,k2,0.094,"[-0.886, 1.074]",0.980,0.192,0.849
refined,k3,0.106,"[-1.186, 1.398]",1.292,0.164,0.870
refined,k4,-0.958,"[-2.732, 0.815]",1.773,-1.079,0.285
refined,k5,0.221,"[-0.94, 1.382]",1.161,0.380,0.705
