stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,38.319,2.023,0.000,0,9,2252010474.095,366338850.628,76
refined,63.901,2.023,0.000,0,9,2252010474.095,234982938.859,76
