attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.134,"[-0.179, -0.088]",0.046,-5.850,0.000,60,0.800,575134189.378,0.195,-1.000,0.866,0,0,fn
c,-0.845,"[-1.223, -0.468]",0.378,-4.469,0.000,60,0.800,575134189.378,0.195,-6.000,5.155,0,0,fn
s,-0.403,"[-0.639, -0.166]",0.237,-3.398,0.001,60,0.800,575134189.378,0.195,-3.000,2.597,0,0,fn
k0,-0.233,"[-0.532, 0.067]",0.300,-1.548,0.126,60,0.800,575134189.378,0.195,0.000,-0.233,0,0,fp
k1,0.321,"[0.017, 0.624]",0.304,2.109,0.039,60,0.800,575134189.378,0.195,0.000,0.321,0,1,fp
k2,0.024,"[-0.223, 0.272]",0.247,0.196,0.845,60,0.800,575134189.378,0.195,0.000,0.024,0,0,fp
k3,-0.087,"[-0.453, 0.279]",0.366,-0.474,0.637,60,0.800,575134189.378,0.195,0.000,-0.087,0,0,fp
k4,0.428,"[0.115, 0.741]",0.313,2.726,0.008,60,0.800,575134189.378,0.195,0.000,0.428,0,1,fp
k5,-0.031,"[-0.26, 0.197]",0.228,-0.275,0.785,60,0.800,575134189.378,0.195,0.000,-0.031,0,0,fp
vot,0.158,,,,,60,0.800,575134189.378,0.195,0.167,-0.009,0,0,fn
tt,-0.391,"[-0.547, -0.236]",0.156,-5.023,0.000,60,0.900,234982938.858,0.143,-1.000,0.609,0,0,fn
c,-2.517,"[-3.478, -1.556]",0.961,-5.228,0.000,60,0.900,234982938.858,0.143,-6.000,3.483,0,0,fn
s,-1.233,"[-1.78, -0.685]",0.547,-4.495,0.000,60,0.900,234982938.858,0.143,-3.000,1.767,0,0,fn
k0,-0.204,"[-0.61, 0.201]",0.406,-1.006,0.318,60,0.900,234982938.858,0.143,0.000,-0.204,0,0,fp
k1,0.193,"[-0.199, 0.585]",0.392,0.982,0.330,60,0.900,234982938.858,0.143,0.000,0.193,0,0,fp
k2,-0.032,"[-0.354, 0.289]",0.321,-0.201,0.841,60,0.900,234982938.858,0.143,0.000,-0.032,0,0,fp
k3,-0.049,"[-0.511, 0.413]",0.462,-0.210,0.834,60,0.900,234982938.858,0.143,0.000,-0.049,0,0,fp
k4,0.175,"[-0.235, 0.585]",0.410,0.853,0.397,60,0.900,234982938.858,0.143,0.000,0.175,0,0,fp
k5,-0.027,"[-0.35, 0.296]",0.323,-0.167,0.868,60,0.900,234982938.858,0.143,0.000,-0.027,0,0,fp
vot,0.156,,,,,60,0.900,234982938.858,0.143,0.167,-0.011,0,0,fn
tt,-1.219,"[-1.761, -0.676]",0.542,-4.485,0.000,60,1.100,147332333.204,0.137,-1.000,-0.219,0,0,fn
c,-6.972,"[-10.042, -3.903]",3.069,-4.534,0.000,60,1.100,147332333.204,0.137,-6.000,-0.972,0,0,fn
s,-3.487,"[-5.062, -1.912]",1.575,-4.419,0.000,60,1.100,147332333.204,0.137,-3.000,-0.487,0,0,fn
k0,0.222,"[-0.523, 0.967]",0.745,0.594,0.554,60,1.100,147332333.204,0.137,0.000,0.222,0,0,fp
k1,0.115,"[-0.491, 0.721]",0.606,0.379,0.706,60,1.100,147332333.204,0.137,0.000,0.115,0,0,fp
k2,0.229,"[-0.389, 0.846]",0.617,0.739,0.462,60,1.100,147332333.204,0.137,0.000,0.229,0,0,fp
k3,0.400,"[-0.345, 1.144]",0.744,1.071,0.288,60,1.100,147332333.204,0.137,0.000,0.400,0,0,fp
k4,-0.270,"[-1.089, 0.548]",0.818,-0.660,0.512,60,1.100,147332333.204,0.137,0.000,-0.270,0,0,fp
k5,0.006,"[-0.57, 0.582]",0.576,0.021,0.984,60,1.100,147332333.204,0.137,0.000,0.006,0,0,fp
vot,0.175,,,,,60,1.100,147332333.204,0.137,0.167,0.008,0,0,fn
tt,-1.641,"[-2.961, -0.32]",1.320,-2.480,0.016,60,1.200,318592802.468,0.221,-1.000,-0.641,0,0,fn
c,-8.096,"[-14.452, -1.739]",6.356,-2.542,0.013,60,1.200,318592802.468,0.221,-6.000,-2.096,0,0,fn
s,-4.062,"[-7.286, -0.838]",3.224,-2.515,0.014,60,1.200,318592802.468,0.221,-3.000,-1.062,0,0,fn
k0,0.159,"[-1.248, 1.566]",1.407,0.226,0.822,60,1.200,318592802.468,0.221,0.000,0.159,0,0,fp
k1,0.519,"[-0.624, 1.662]",1.143,0.906,0.368,60,1.200,318592802.468,0.221,0.000,0.519,0,0,fp
k2,0.094,"[-0.886, 1.074]",0.980,0.192,0.849,60,1.200,318592802.468,0.221,0.000,0.094,0,0,fp
k3,0.106,"[-1.186, 1.398]",1.292,0.164,0.870,60,1.200,318592802.468,0.221,0.000,0.106,0,0,fp
k4,-0.958,"[-2.732, 0.815]",1.773,-1.079,0.285,60,1.200,318592802.468,0.221,0.000,-0.958,0,0,fp
k5,0.221,"[-0.94, 1.382]",1.161,0.380,0.705,60,1.200,318592802.468,0.221,0.000,0.221,0,0,fp
vot,0.203,,,,,60,1.200,318592802.468,0.221,0.167,0.036,0,0,fn
