stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.496,"[-2.891, -0.1]",1.396,-1.821,0.079
norefined,c,-6.317,"[-12.532, -0.102]",6.215,-1.727,0.095
norefined,s,-2.407,"[-4.649, -0.166]",2.241,-1.825,0.078
norefined,k0,-0.310,"[-2.92, 2.3]",2.610,-0.202,0.841
norefined,k1,0.516,"[-1.57, 2.601]",2.085,0.420,0.678
norefined,k2,0.597,"[-0.839, 2.032]",1.435,0.706,0.486
norefined,k3,-1.164,"[-2.737, 0.41]",1.574,-1.257,0.219
norefined,k4,-1.170,"[-3.247, 0.907]",2.077,-0.957,0.347
norefined,k5,-1.778,"[-4.104, 0.548]",2.326,-1.299,0.204
refined,tt,-1.158,"[-1.78, -0.536]",0.622,-3.165,0.004
refined,c,-6.656,"[-10.321, -2.991]",3.665,-3.086,0.004
refined,s,-3.388,"[-5.128, -1.648]",1.740,-3.308,0.003
refined,k0,0.283,"[-0.484, 1.051]",0.768,0.627,0.536
refined,k1,-0.133,"[-0.985, 0.72]",0.852,-0.264,0.793
refined,k2,0.001,"[-0.503, 0.504]",0.504,0.002,0.998
refined,k3,-0.196,"[-0.732, 0.34]",0.536,-0.620,0.540
refined,k4,-0.211,"[-1.025, 0.603]",0.814,-0.441,0.663
refined,k5,0.298,"[-0.604, 1.201]",0.903,0.561,0.579
