stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.036,-4.225,-3.516,0.150,-1.928,-1.500,1.502,-0.538,-1.558,1567256297.504,-0.009
norefined,2,-0.455,-4.234,-3.497,0.107,-1.974,-1.500,1.450,-0.566,-1.567,852868762.221,0.108
norefined,3,-0.950,-4.196,-3.460,0.077,-1.999,-1.478,1.425,-0.581,-1.552,568458853.377,0.226
norefined,4,-0.963,-4.313,-3.451,-0.181,-1.965,-1.480,1.101,-0.720,-1.341,507890881.843,0.223
norefined,5,-1.049,-4.423,-3.405,-0.414,-1.906,-1.470,0.775,-0.826,-1.111,475879637.285,0.237
norefined,6,-0.591,-4.524,-3.452,-0.396,-1.880,-1.489,0.661,-0.892,-1.015,635332868.835,0.131
norefined,7,-1.086,-4.475,-3.417,-0.412,-1.891,-1.467,0.647,-0.901,-0.994,469383379.612,0.243
norefined,8,-0.615,-4.573,-3.469,-0.376,-1.865,-1.478,0.571,-0.951,-0.919,609775203.354,0.134
norefined,9,-1.110,-4.524,-3.434,-0.389,-1.877,-1.456,0.560,-0.961,-0.899,464606524.125,0.245
norefined,10,-0.634,-4.623,-3.487,-0.346,-1.848,-1.459,0.505,-1.000,-0.835,591260803.468,0.137
refined,11,-1.110,-4.524,-3.434,-0.389,-1.877,-1.456,0.560,-0.961,-0.899,464606524.125,0.245
refined,12,-1.329,-6.578,-3.619,-0.002,-1.442,-1.087,-0.541,-0.367,-0.747,416307567.074,0.202
refined,13,-1.176,-5.752,-3.234,0.356,-0.907,-0.494,-1.060,-0.033,-0.743,404218399.059,0.204
refined,14,-0.918,-4.221,-2.889,0.464,-0.399,-0.056,-1.145,-0.322,-0.836,393081825.745,0.218
refined,15,-0.893,-4.185,-2.902,0.463,-0.310,0.172,-1.243,-0.442,-1.025,391217230.928,0.213
refined,16,-0.910,-4.244,-2.988,0.487,-0.283,0.235,-1.304,-0.487,-1.090,391071788.878,0.214
refined,17,-0.922,-4.303,-3.032,0.502,-0.287,0.275,-1.342,-0.505,-1.135,391043541.428,0.214
refined,18,-0.931,-4.341,-3.064,0.509,-0.284,0.290,-1.363,-0.513,-1.155,391035694.570,0.214
refined,19,-0.935,-4.360,-3.078,0.514,-0.285,0.300,-1.374,-0.519,-1.169,391033377.981,0.215
refined,20,-0.938,-4.372,-3.088,0.516,-0.285,0.305,-1.380,-0.521,-1.175,391032685.559,0.215
