stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.934,"[-1.928, 0.06]",0.994,-1.566,0.122
norefined,c,-7.562,"[-14.415, -0.71]",6.852,-1.841,0.070
norefined,s,-2.634,"[-5.598, 0.329]",2.963,-1.483,0.143
norefined,k0,-1.268,"[-2.579, 0.043]",1.311,-1.613,0.112
norefined,k1,-0.219,"[-2.048, 1.609]",1.828,-0.200,0.842
norefined,k2,0.413,"[-0.861, 1.686]",1.273,0.541,0.590
norefined,k3,-0.743,"[-2.115, 0.629]",1.372,-0.904,0.369
norefined,k4,-1.209,"[-2.746, 0.328]",1.537,-1.312,0.194
norefined,k5,0.953,"[-0.709, 2.615]",1.662,0.957,0.342
refined,tt,-0.863,"[-1.289, -0.437]",0.426,-3.379,0.001
refined,c,-4.692,"[-7.054, -2.33]",2.362,-3.313,0.001
refined,s,-2.737,"[-4.156, -1.318]",1.419,-3.218,0.002
refined,k0,0.093,"[-0.472, 0.657]",0.565,0.273,0.785
refined,k1,0.091,"[-0.706, 0.889]",0.798,0.191,0.849
refined,k2,-0.218,"[-0.713, 0.277]",0.495,-0.734,0.466
refined,k3,0.307,"[-0.377, 0.99]",0.683,0.749,0.457
refined,k4,-0.130,"[-0.697, 0.438]",0.568,-0.382,0.704
refined,k5,-0.166,"[-0.755, 0.423]",0.589,-0.471,0.639
