stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,73.875,1.857,0.000,0,9,1682688130.736,70326357.815,38
refined,160.714,1.857,0.000,0,9,1682688130.736,33073846.237,38
