stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.774,"[-1.148, -0.399]",0.375,-4.121,0.000
norefined,c,-6.444,"[-9.272, -3.617]",2.827,-4.550,0.000
norefined,s,-2.995,"[-4.497, -1.494]",1.501,-3.983,0.000
norefined,k0,-0.016,"[-0.731, 0.698]",0.714,-0.046,0.964
norefined,k1,0.320,"[-0.414, 1.054]",0.734,0.870,0.388
norefined,k2,0.179,"[-0.655, 1.013]",0.834,0.428,0.670
norefined,k3,0.020,"[-0.618, 0.658]",0.638,0.062,0.951
norefined,k4,-0.064,"[-0.695, 0.566]",0.630,-0.203,0.840
norefined,k5,0.511,"[-0.151, 1.174]",0.663,1.540,0.128
refined,tt,-0.718,"[-1.002, -0.434]",0.284,-5.051,0.000
refined,c,-5.077,"[-6.983, -3.172]",1.905,-5.319,0.000
refined,s,-2.442,"[-3.467, -1.417]",1.025,-4.754,0.000
refined,k0,0.548,"[-0.024, 1.12]",0.572,1.912,0.060
refined,k1,0.117,"[-0.411, 0.645]",0.528,0.443,0.659
refined,k2,-0.112,"[-0.684, 0.46]",0.572,-0.390,0.698
refined,k3,-0.194,"[-0.647, 0.26]",0.454,-0.852,0.397
refined,k4,0.401,"[-0.049, 0.85]",0.450,1.778,0.080
refined,k5,0.301,"[-0.17, 0.772]",0.471,1.275,0.207
