stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,10.393,2.023,0.000,0,9,1961434326.732,818587550.130,76
refined,16.769,2.023,0.000,0,9,1961434326.732,603052905.210,76
