stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,108.249,2.023,0.000,76,0,9,3197484010.655,205746960.004
refined,161.329,2.023,0.000,76,0,9,3197484010.655,141038457.293
