stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.275,"[-1.844, -0.706]",0.569,-4.470,0.000
norefined,c,-6.071,"[-8.733, -3.408]",2.663,-4.551,0.000
norefined,s,-2.952,"[-4.303, -1.602]",1.350,-4.364,0.000
norefined,k0,-0.087,"[-0.694, 0.519]",0.606,-0.288,0.774
norefined,k1,-0.391,"[-0.907, 0.126]",0.517,-1.509,0.136
norefined,k2,-0.086,"[-0.683, 0.51]",0.597,-0.289,0.774
norefined,k3,-0.181,"[-0.872, 0.51]",0.691,-0.522,0.603
norefined,k4,-0.068,"[-0.499, 0.362]",0.430,-0.318,0.752
norefined,k5,-0.138,"[-0.613, 0.337]",0.475,-0.579,0.565
refined,tt,-1.152,"[-1.58, -0.724]",0.428,-5.373,0.000
refined,c,-6.360,"[-8.557, -4.164]",2.196,-5.780,0.000
refined,s,-3.274,"[-4.475, -2.072]",1.201,-5.439,0.000
refined,k0,-0.085,"[-0.508, 0.338]",0.423,-0.400,0.690
refined,k1,-0.107,"[-0.476, 0.262]",0.369,-0.580,0.564
refined,k2,0.244,"[-0.205, 0.693]",0.449,1.087,0.281
refined,k3,0.304,"[-0.228, 0.837]",0.533,1.141,0.258
refined,k4,-0.334,"[-0.72, 0.052]",0.386,-1.727,0.089
refined,k5,0.010,"[-0.365, 0.384]",0.375,0.051,0.960
