stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.781,-5.317,-3.603,-0.296,-1.558,-1.072,-1.290,0.298,-0.940,948058500.551,0.147
norefined,2,-0.783,-5.511,-3.442,-0.254,-1.469,-0.791,-1.156,0.541,-0.798,772170823.830,0.142
norefined,3,-0.982,-5.683,-3.261,-0.203,-1.324,-0.528,-1.011,0.685,-0.682,641038594.835,0.173
norefined,4,-1.010,-5.891,-3.048,-0.146,-1.155,-0.281,-0.815,0.701,-0.511,543589232.476,0.172
norefined,5,-1.156,-6.037,-2.895,-0.106,-0.898,-0.117,-0.622,0.531,-0.358,470599423.601,0.192
norefined,6,-0.884,-6.167,-2.856,-0.079,-0.697,-0.036,-0.432,0.332,-0.173,444520946.536,0.143
norefined,7,-1.336,-6.129,-2.838,-0.089,-0.537,0.009,-0.383,0.215,-0.177,433169301.990,0.218
norefined,8,-0.882,-6.231,-2.851,-0.063,-0.489,0.048,-0.264,0.164,-0.066,420571363.226,0.142
norefined,9,-1.360,-6.168,-2.853,-0.087,-0.396,0.071,-0.252,0.085,-0.099,417393862.211,0.221
norefined,10,-0.895,-6.268,-2.868,-0.055,-0.378,0.110,-0.147,0.069,-0.006,411912057.455,0.143
refined,11,-0.895,-6.268,-2.868,-0.055,-0.378,0.110,-0.147,0.069,-0.006,411912057.455,0.143
refined,12,-1.298,-6.813,-3.420,-0.192,-0.407,0.376,0.044,-0.202,0.245,369904223.752,0.190
refined,13,-1.288,-6.878,-3.381,-0.194,-0.367,0.396,0.071,-0.163,0.149,368242982.002,0.187
refined,14,-1.296,-6.916,-3.394,-0.196,-0.367,0.386,0.074,-0.164,0.150,368235439.140,0.187
refined,15,-1.294,-6.902,-3.388,-0.196,-0.365,0.387,0.075,-0.162,0.148,368235193.933,0.187
refined,16,-1.295,-6.907,-3.390,-0.196,-0.366,0.387,0.075,-0.163,0.149,368235162.404,0.187
refined,17,-1.294,-6.905,-3.389,-0.196,-0.366,0.387,0.075,-0.163,0.148,368235157.981,0.187
refined,18,-1.294,-6.906,-3.390,-0.196,-0.366,0.387,0.075,-0.163,0.149,368235157.354,0.187
refined,19,-1.294,-6.906,-3.389,-0.196,-0.366,0.387,0.075,-0.163,0.148,368235157.265,0.187
refined,20,-1.294,-6.906,-3.389,-0.196,-0.366,0.387,0.075,-0.163,0.149,368235157.252,0.187
