stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,84.793,1.857,0.000,0,9,1666297193.069,61002883.508,38
refined,176.578,1.857,0.000,0,9,1666297193.069,29861988.133,38
