stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.662,"[-0.967, -0.358]",0.304,-3.649,0.001
norefined,c,-5.716,"[-7.946, -3.485]",2.230,-4.298,0.000
norefined,s,-2.629,"[-3.693, -1.565]",1.064,-4.146,0.000
norefined,k0,-0.876,"[-1.626, -0.125]",0.751,-1.957,0.056
norefined,k1,-0.173,"[-0.603, 0.257]",0.430,-0.676,0.502
norefined,k2,-1.202,"[-2.14, -0.264]",0.938,-2.150,0.037
norefined,k3,-1.453,"[-2.448, -0.458]",0.995,-2.449,0.018
norefined,k4,0.773,"[-0.223, 1.769]",0.996,1.302,0.199
norefined,k5,0.992,"[0.224, 1.76]",0.768,2.166,0.035
refined,tt,-0.878,"[-1.081, -0.676]",0.203,-7.270,0.000
refined,c,-5.116,"[-6.17, -4.061]",1.054,-8.138,0.000
refined,s,-2.464,"[-3.001, -1.928]",0.536,-7.709,0.000
refined,k0,-0.324,"[-0.678, 0.031]",0.355,-1.531,0.132
refined,k1,-0.441,"[-0.689, -0.192]",0.248,-2.975,0.005
refined,k2,0.108,"[-0.334, 0.549]",0.441,0.409,0.684
refined,k3,-0.213,"[-0.614, 0.187]",0.401,-0.893,0.376
refined,k4,0.269,"[-0.299, 0.837]",0.568,0.793,0.431
refined,k5,-0.189,"[-0.511, 0.133]",0.322,-0.983,0.330
