stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.269,-5.889,-1.471,-0.866,0.293,-1.814,-0.877,0.446,1.579,219906826.036,1584,0,0,0.046
norefined,2,-0.710,-5.865,-1.556,-0.916,0.200,-1.727,-1.003,0.439,1.466,162883074.173,1584,0,0,0.121
norefined,3,-0.634,-5.825,-1.870,-0.880,0.069,-1.490,-1.220,0.508,1.333,107359842.997,1584,0,0,0.109
norefined,4,-0.910,-5.748,-2.108,-0.770,-0.064,-1.286,-1.388,0.512,1.226,66009874.511,1584,0,0,0.158
norefined,5,-0.826,-5.694,-2.355,-0.570,-0.214,-1.072,-1.609,0.491,1.078,39049679.506,1584,0,0,0.145
norefined,6,-1.201,-5.643,-2.394,-0.388,-0.285,-0.937,-1.744,0.446,0.909,28227769.442,1584,0,0,0.213
norefined,7,-0.805,-5.674,-2.503,-0.312,-0.339,-0.773,-1.901,0.475,0.770,28099248.709,1584,0,0,0.142
norefined,8,-1.285,-5.659,-2.400,-0.286,-0.320,-0.797,-1.894,0.428,0.701,23550443.423,1584,0,0,0.227
norefined,9,-0.832,-5.710,-2.490,-0.270,-0.363,-0.668,-1.993,0.463,0.632,25127958.223,1584,0,0,0.146
norefined,10,-1.314,-5.689,-2.392,-0.262,-0.337,-0.713,-1.961,0.411,0.598,22183256.728,1584,0,0,0.231
refined,11,-1.314,-5.689,-2.392,-0.262,-0.337,-0.713,-1.961,0.411,0.598,22183256.728,1584,0,0,0.231
refined,12,-0.560,-2.480,-1.050,-0.940,-1.142,1.101,-0.600,-0.529,-0.110,21299084.077,1584,0,0,0.226
refined,13,-0.884,-4.253,-1.855,-0.408,-0.675,0.634,-0.867,-0.199,0.023,8977847.884,1584,0,0,0.208
refined,14,-0.914,-4.434,-1.946,-0.571,-0.843,0.572,-0.808,-0.234,-0.070,7762541.362,1584,0,0,0.206
refined,15,-0.955,-4.649,-2.010,-0.541,-0.817,0.564,-0.867,-0.245,-0.041,7721332.432,1584,0,0,0.205
refined,16,-0.940,-4.548,-1.978,-0.611,-0.878,0.621,-0.838,-0.310,-0.067,7717524.641,1584,0,0,0.207
refined,17,-0.968,-4.700,-2.030,-0.556,-0.837,0.587,-0.874,-0.271,-0.047,7715621.821,1584,0,0,0.206
refined,18,-0.945,-4.568,-1.986,-0.619,-0.888,0.634,-0.839,-0.323,-0.070,7717039.993,1584,0,0,0.207
refined,19,-0.971,-4.712,-2.034,-0.558,-0.840,0.592,-0.875,-0.275,-0.048,7716008.322,1584,0,0,0.206
refined,20,-0.946,-4.570,-1.987,-0.621,-0.891,0.638,-0.838,-0.326,-0.071,7717822.574,1584,0,0,0.207
