stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.121,"[-1.706, -0.535]",0.585,-3.253,0.003
norefined,c,-5.743,"[-8.657, -2.829]",2.914,-3.349,0.002
norefined,s,-2.493,"[-4.01, -0.976]",1.517,-2.793,0.009
norefined,k0,-1.182,"[-2.823, 0.459]",1.641,-1.224,0.231
norefined,k1,0.035,"[-0.56, 0.629]",0.594,0.099,0.922
norefined,k2,-1.214,"[-2.405, -0.022]",1.192,-1.730,0.094
norefined,k3,-1.235,"[-2.416, -0.054]",1.181,-1.777,0.086
norefined,k4,0.757,"[-0.261, 1.776]",1.019,1.263,0.217
norefined,k5,0.946,"[-0.133, 2.025]",1.079,1.490,0.147
refined,tt,-0.894,"[-1.206, -0.582]",0.312,-4.871,0.000
refined,c,-5.554,"[-7.34, -3.769]",1.786,-5.285,0.000
refined,s,-2.651,"[-3.628, -1.675]",0.976,-4.614,0.000
refined,k0,-0.882,"[-1.749, -0.015]",0.867,-1.728,0.095
refined,k1,-0.341,"[-0.704, 0.022]",0.363,-1.596,0.121
refined,k2,-0.198,"[-0.736, 0.34]",0.538,-0.625,0.537
refined,k3,-0.510,"[-1.203, 0.183]",0.693,-1.250,0.221
refined,k4,0.314,"[-0.396, 1.024]",0.710,0.751,0.459
refined,k5,0.372,"[-0.22, 0.964]",0.592,1.069,0.294
