stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,31.740,1.727,0.000,0,9,4494270271.322,853840010.540,76
refined,35.397,1.727,0.000,0,9,4494270271.322,780956019.389,76
