stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.798,"[-1.731, 0.134]",0.933,-1.428,0.158
norefined,c,-5.551,"[-12.123, 1.021]",6.572,-1.409,0.163
norefined,s,-3.317,"[-6.776, 0.143]",3.459,-1.599,0.114
norefined,k0,0.216,"[-1.615, 2.048]",1.832,0.197,0.844
norefined,k1,0.209,"[-2.179, 2.596]",2.388,0.146,0.885
norefined,k2,-1.390,"[-3.876, 1.096]",2.486,-0.932,0.354
norefined,k3,0.001,"[-1.962, 1.965]",1.964,0.001,0.999
norefined,k4,0.737,"[-1.905, 3.379]",2.642,0.465,0.643
norefined,k5,0.478,"[-0.829, 1.785]",1.307,0.610,0.544
refined,tt,-1.053,"[-1.976, -0.13]",0.923,-1.903,0.061
refined,c,-5.050,"[-9.409, -0.691]",4.359,-1.932,0.058
refined,s,-3.423,"[-6.21, -0.636]",2.787,-2.048,0.044
refined,k0,-0.675,"[-1.796, 0.445]",1.121,-1.005,0.318
refined,k1,0.797,"[-0.769, 2.362]",1.566,0.849,0.399
refined,k2,-1.397,"[-3.042, 0.248]",1.645,-1.416,0.161
refined,k3,0.765,"[-0.919, 2.449]",1.684,0.758,0.451
refined,k4,1.828,"[-0.295, 3.95]",2.122,1.436,0.156
refined,k5,0.764,"[-0.209, 1.737]",0.973,1.310,0.195
