stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.759,-7.626,-2.655,-0.828,-1.317,0.437,1.949,0.088,0.108,738006966.471,1584,0,0,0.362
norefined,2,-2.424,-7.694,-2.930,-0.847,-1.341,0.275,1.792,0.017,0.078,647254759.605,1584,0,0,0.315
norefined,3,-2.152,-7.720,-3.221,-0.809,-1.337,0.090,1.611,-0.120,0.019,588124808.305,1584,0,0,0.279
norefined,4,-1.874,-7.720,-3.497,-0.710,-1.273,-0.068,1.447,-0.278,-0.055,535745918.023,1584,0,0,0.243
norefined,5,-1.542,-7.694,-3.762,-0.578,-1.168,-0.147,1.343,-0.415,-0.125,473161556.312,1584,0,0,0.200
norefined,6,-1.160,-7.682,-3.946,-0.440,-1.082,-0.169,1.239,-0.570,-0.217,442479854.171,1584,0,0,0.151
norefined,7,-1.544,-7.646,-3.914,-0.549,-1.179,-0.151,0.979,-0.525,-0.317,449798588.240,1584,0,0,0.202
norefined,8,-1.133,-7.649,-4.059,-0.390,-1.070,-0.158,0.912,-0.650,-0.372,430095800.607,1584,0,0,0.148
norefined,9,-1.565,-7.621,-3.983,-0.488,-1.132,-0.119,0.735,-0.555,-0.405,439308739.071,1584,0,0,0.205
norefined,10,-1.148,-7.629,-4.114,-0.325,-1.017,-0.124,0.680,-0.672,-0.448,421699971.572,1584,0,0,0.150
refined,11,-1.148,-7.629,-4.114,-0.325,-1.017,-0.124,0.680,-0.672,-0.448,421699971.572,1584,0,0,0.150
refined,12,-1.577,-6.570,-3.754,0.248,0.186,-0.058,-1.824,-1.054,-1.186,379977425.844,1584,0,0,0.240
refined,13,-1.413,-6.649,-3.210,0.282,0.236,0.026,-1.090,-0.825,-0.761,362990350.323,1584,0,0,0.212
refined,14,-1.726,-7.962,-3.931,0.300,0.349,0.049,-1.485,-1.037,-1.134,361789013.168,1584,0,0,0.217
refined,15,-1.470,-6.872,-3.389,0.272,0.199,0.057,-1.150,-0.879,-0.853,361667328.183,1584,0,0,0.214
refined,16,-1.664,-7.716,-3.820,0.292,0.296,0.052,-1.396,-0.987,-1.072,361437086.395,1584,0,0,0.216
refined,17,-1.513,-7.061,-3.486,0.276,0.215,0.056,-1.201,-0.900,-0.903,361383465.922,1584,0,0,0.214
refined,18,-1.631,-7.574,-3.750,0.289,0.277,0.052,-1.352,-0.965,-1.037,361311172.817,1584,0,0,0.215
refined,19,-1.538,-7.173,-3.545,0.279,0.228,0.055,-1.233,-0.913,-0.933,361286722.454,1584,0,0,0.214
refined,20,-1.611,-7.488,-3.707,0.287,0.266,0.053,-1.326,-0.953,-1.015,361262317.762,1584,0,0,0.215
