stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.023,"[-1.817, -0.229]",0.794,-2.150,0.035
norefined,c,-6.719,"[-11.547, -1.892]",4.827,-2.322,0.023
norefined,s,-4.625,"[-7.956, -1.294]",3.331,-2.316,0.024
norefined,k0,-1.707,"[-3.215, -0.199]",1.508,-1.888,0.063
norefined,k1,0.800,"[-0.658, 2.257]",1.457,0.915,0.363
norefined,k2,-0.396,"[-1.792, 1.001]",1.396,-0.473,0.638
norefined,k3,1.226,"[-0.729, 3.181]",1.955,1.046,0.299
norefined,k4,0.217,"[-0.674, 1.108]",0.891,0.406,0.686
norefined,k5,1.286,"[-0.142, 2.714]",1.428,1.502,0.138
refined,tt,-1.280,"[-1.872, -0.688]",0.592,-3.606,0.001
refined,c,-7.040,"[-10.143, -3.938]",3.103,-3.784,0.000
refined,s,-3.676,"[-5.261, -2.092]",1.584,-3.870,0.000
refined,k0,0.357,"[-0.41, 1.124]",0.767,0.777,0.440
refined,k1,0.434,"[-0.129, 0.997]",0.563,1.287,0.203
refined,k2,-0.484,"[-1.237, 0.269]",0.753,-1.071,0.288
refined,k3,-0.869,"[-2.101, 0.364]",1.233,-1.176,0.244
refined,k4,0.093,"[-0.447, 0.634]",0.541,0.288,0.774
refined,k5,0.582,"[-0.059, 1.223]",0.641,1.515,0.135
