stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.903,"[-2.717, 0.911]",1.814,-0.830,0.409
norefined,c,-6.786,"[-18.811, 5.239]",12.025,-0.941,0.350
norefined,s,-4.720,"[-12.794, 3.355]",8.074,-0.975,0.333
norefined,k0,-1.964,"[-5.656, 1.728]",3.692,-0.887,0.378
norefined,k1,0.162,"[-2.657, 2.98]",2.818,0.096,0.924
norefined,k2,-0.577,"[-4.481, 3.326]",3.904,-0.247,0.806
norefined,k3,1.265,"[-3.507, 6.037]",4.772,0.442,0.660
norefined,k4,-0.357,"[-2.97, 2.256]",2.613,-0.228,0.821
norefined,k5,1.147,"[-2.281, 4.574]",3.428,0.558,0.579
refined,tt,-1.101,"[-3.377, 1.176]",2.277,-0.806,0.423
refined,c,-9.373,"[-25.813, 7.068]",16.441,-0.951,0.345
refined,s,-5.649,"[-16.638, 5.339]",10.988,-0.858,0.394
refined,k0,0.517,"[-3.52, 4.554]",4.037,0.214,0.832
refined,k1,-1.624,"[-6.957, 3.708]",5.332,-0.508,0.613
refined,k2,-2.393,"[-8.222, 3.436]",5.829,-0.685,0.496
refined,k3,3.659,"[-3.88, 11.199]",7.539,0.810,0.421
refined,k4,-1.927,"[-5.676, 1.822]",3.749,-0.857,0.394
refined,k5,0.253,"[-3.885, 4.39]",4.137,0.102,0.919
