stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,32.689,1.727,0.000,0,9,3815904615.672,707822309.845,76
refined,48.226,1.727,0.000,0,9,3815904615.672,510279022.669,76
