stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,63.186,1.727,0.000,0,9,3725038544.225,392617260.724,76
refined,124.106,1.727,0.000,0,9,3725038544.225,210799676.848,76
