attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.968,"[-1.37, -0.566]",0.402,-4.803,0.000,40,0.150,98474312.803,0.101,-1.000,0.032,0,0,fn
c,-6.697,"[-9.458, -3.936]",2.761,-4.842,0.000,40,0.150,98474312.803,0.101,-6.000,-0.697,0,0,fn
s,-2.713,"[-3.755, -1.671]",1.042,-5.195,0.000,40,0.150,98474312.803,0.101,-3.000,0.287,0,0,fn
k0,-0.103,"[-0.529, 0.322]",0.426,-0.484,0.630,40,0.150,98474312.803,0.101,0.000,-0.103,0,0,fp
k1,0.216,"[-0.635, 1.068]",0.852,0.507,0.614,40,0.150,98474312.803,0.101,0.000,0.216,0,0,fp
k2,-0.378,"[-1.073, 0.316]",0.694,-1.088,0.281,40,0.150,98474312.803,0.101,0.000,-0.378,0,0,fp
k3,0.308,"[-0.247, 0.864]",0.555,1.108,0.272,40,0.150,98474312.803,0.101,0.000,0.308,0,0,fp
k4,0.214,"[-0.532, 0.961]",0.747,0.573,0.569,40,0.150,98474312.803,0.101,0.000,0.214,0,0,fp
k5,-0.097,"[-0.568, 0.374]",0.471,-0.411,0.682,40,0.150,98474312.803,0.101,0.000,-0.097,0,0,fp
vot,0.145,,,,,40,0.150,98474312.803,0.101,0.167,-0.022,0,0,fn
tt,-1.056,"[-1.513, -0.599]",0.457,-4.611,0.000,40,0.200,131363162.583,0.118,-1.000,-0.056,0,0,fn
c,-5.482,"[-8.015, -2.95]",2.532,-4.321,0.000,40,0.200,131363162.583,0.118,-6.000,0.518,0,0,fn
s,-3.978,"[-5.767, -2.19]",1.788,-4.440,0.000,40,0.200,131363162.583,0.118,-3.000,-0.978,0,0,fn
k0,-0.415,"[-1.062, 0.231]",0.646,-1.282,0.204,40,0.200,131363162.583,0.118,0.000,-0.415,0,0,fp
k1,-0.149,"[-1.164, 0.866]",1.015,-0.293,0.770,40,0.200,131363162.583,0.118,0.000,-0.149,0,0,fp
k2,0.591,"[-0.425, 1.606]",1.015,1.161,0.250,40,0.200,131363162.583,0.118,0.000,0.591,0,0,fp
k3,-0.949,"[-1.995, 0.097]",1.046,-1.810,0.075,40,0.200,131363162.583,0.118,0.000,-0.949,0,1,fp
k4,-1.046,"[-2.199, 0.106]",1.152,-1.812,0.074,40,0.200,131363162.583,0.118,0.000,-1.046,0,1,fp
k5,0.456,"[-0.346, 1.259]",0.802,1.135,0.260,40,0.200,131363162.583,0.118,0.000,0.456,0,0,fp
vot,0.193,,,,,40,0.200,131363162.583,0.118,0.167,0.026,0,0,fn
tt,-1.301,"[-2.034, -0.567]",0.734,-3.539,0.001,40,0.250,96650041.859,0.101,-1.000,-0.301,0,0,fn
c,-8.040,"[-12.401, -3.679]",4.361,-3.680,0.000,40,0.250,96650041.859,0.101,-6.000,-2.040,0,0,fn
s,-3.944,"[-5.874, -2.014]",1.930,-4.080,0.000,40,0.250,96650041.859,0.101,-3.000,-0.944,0,0,fn
k0,-0.124,"[-0.616, 0.368]",0.492,-0.504,0.616,40,0.250,96650041.859,0.101,0.000,-0.124,0,0,fp
k1,-0.269,"[-1.432, 0.895]",1.163,-0.461,0.646,40,0.250,96650041.859,0.101,0.000,-0.269,0,0,fp
k2,0.667,"[-0.663, 1.997]",1.330,1.001,0.321,40,0.250,96650041.859,0.101,0.000,0.667,0,0,fp
k3,-0.167,"[-1.069, 0.735]",0.902,-0.369,0.713,40,0.250,96650041.859,0.101,0.000,-0.167,0,0,fp
k4,0.125,"[-0.675, 0.926]",0.800,0.313,0.756,40,0.250,96650041.859,0.101,0.000,0.125,0,0,fp
k5,0.757,"[0.006, 1.508]",0.751,2.012,0.048,40,0.250,96650041.859,0.101,0.000,0.757,0,1,fp
vot,0.162,,,,,40,0.250,96650041.859,0.101,0.167,-0.005,0,0,fn
