stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.407,-5.817,-1.711,-0.502,0.053,-1.426,1.576,1.384,-1.033,1807399866.848,0.414
norefined,2,-1.975,-5.913,-1.877,-0.577,0.036,-1.485,1.496,1.326,-1.119,1106623709.891,0.334
norefined,3,-1.520,-6.009,-2.001,-0.635,0.001,-1.539,1.428,1.292,-1.189,558159848.609,0.253
norefined,4,-1.037,-6.079,-2.101,-0.628,-0.040,-1.544,1.431,1.296,-1.202,253439108.974,0.171
norefined,5,-0.854,-6.052,-2.366,-0.772,0.031,-1.250,1.473,1.330,-1.027,253497413.864,0.141
norefined,6,-1.336,-6.019,-2.322,-0.810,0.085,-1.170,1.474,1.298,-0.975,355167153.574,0.222
norefined,7,-0.849,-6.094,-2.383,-0.804,0.035,-1.176,1.467,1.294,-0.978,244506817.732,0.139
norefined,8,-1.332,-6.060,-2.340,-0.841,0.087,-1.102,1.466,1.261,-0.928,345809259.664,0.220
norefined,9,-0.844,-6.135,-2.398,-0.833,0.038,-1.110,1.459,1.258,-0.932,236680452.827,0.138
norefined,10,-1.329,-6.098,-2.356,-0.869,0.089,-1.042,1.455,1.224,-0.885,337651105.750,0.218
refined,11,-0.844,-6.135,-2.398,-0.833,0.038,-1.110,1.459,1.258,-0.932,236680452.827,0.138
refined,12,-0.549,-3.239,-1.786,-0.239,0.048,0.299,-0.111,-0.336,0.086,164322763.326,0.170
refined,13,-0.734,-4.684,-2.259,-0.487,0.100,-0.050,0.340,-0.000,-0.037,103437349.584,0.157
refined,14,-0.848,-5.404,-2.544,-0.671,0.069,-0.191,0.526,0.180,-0.101,100275924.861,0.157
refined,15,-0.841,-5.341,-2.510,-0.663,0.051,-0.206,0.536,0.196,-0.098,100228539.779,0.157
refined,16,-0.843,-5.354,-2.516,-0.665,0.052,-0.207,0.538,0.198,-0.100,100228155.869,0.157
refined,17,-0.843,-5.350,-2.514,-0.665,0.052,-0.207,0.537,0.198,-0.099,100228133.072,0.157
refined,18,-0.843,-5.351,-2.514,-0.665,0.052,-0.207,0.537,0.198,-0.099,100228131.389,0.157
refined,19,-0.843,-5.351,-2.514,-0.665,0.052,-0.207,0.537,0.198,-0.099,100228131.264,0.157
refined,20,-0.843,-5.351,-2.514,-0.665,0.052,-0.207,0.537,0.198,-0.099,100228131.255,0.157
