stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,80.283,2.023,0.000,76,0,9,2789112583.610,236680452.827
refined,199.717,2.023,0.000,76,0,9,2789112583.610,100228131.255
