stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.407,-5.817,-1.711,-0.502,0.053,-1.426,1.576,1.384,-1.033,1665777541.362,0.414
norefined,2,-1.986,-5.911,-1.922,-0.583,0.039,-1.462,1.502,1.335,-1.092,1169598118.480,0.336
norefined,3,-1.527,-6.007,-2.033,-0.630,-0.008,-1.502,1.430,1.301,-1.168,623228355.504,0.254
norefined,4,-1.043,-6.076,-2.125,-0.612,-0.053,-1.497,1.429,1.299,-1.188,308230546.144,0.172
norefined,5,-1.045,-6.034,-2.388,-0.694,0.037,-1.134,1.495,1.313,-1.021,239818484.611,0.173
norefined,6,-0.751,-6.104,-2.519,-0.824,0.088,-0.853,1.423,1.223,-0.849,367358012.668,0.123
norefined,7,-1.241,-6.074,-2.466,-0.841,0.127,-0.808,1.421,1.181,-0.821,306016655.618,0.204
norefined,8,-0.752,-6.151,-2.510,-0.827,0.075,-0.808,1.400,1.171,-0.829,357755282.343,0.122
norefined,9,-1.242,-6.119,-2.459,-0.842,0.115,-0.764,1.398,1.130,-0.803,299973791.316,0.203
norefined,10,-0.754,-6.194,-2.506,-0.829,0.063,-0.763,1.379,1.121,-0.810,349347505.329,0.122
refined,11,-1.045,-6.034,-2.388,-0.694,0.037,-1.134,1.495,1.313,-1.021,239818484.611,0.173
refined,12,-0.251,-1.756,-1.331,0.688,-0.041,1.378,-1.055,-1.280,0.450,1079347617.614,0.143
refined,13,-0.413,-2.604,-1.189,-0.035,0.001,0.077,0.261,-0.090,0.016,152917639.225,0.159
refined,14,-0.618,-3.855,-1.775,-0.079,-0.028,0.185,0.286,-0.102,-0.123,116192843.828,0.160
refined,15,-0.814,-4.973,-2.472,-0.042,-0.121,0.363,0.151,-0.163,-0.147,106866041.003,0.164
refined,16,-0.900,-5.400,-2.818,0.054,-0.208,0.477,-0.004,-0.177,-0.140,105325291.812,0.167
refined,17,-0.929,-5.542,-2.923,0.086,-0.236,0.505,-0.045,-0.174,-0.136,105220504.541,0.168
refined,18,-0.935,-5.574,-2.946,0.095,-0.241,0.512,-0.053,-0.173,-0.135,105215433.090,0.168
refined,19,-0.936,-5.581,-2.951,0.097,-0.242,0.514,-0.055,-0.173,-0.135,105215203.716,0.168
refined,20,-0.936,-5.583,-2.952,0.097,-0.242,0.514,-0.055,-0.173,-0.135,105215193.445,0.168
