stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,25.063,1.727,0.000,76,0,9,3404657648.873,779692858.021
refined,43.371,1.727,0.000,76,0,9,3404657648.873,498782087.137
