stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.766,-4.738,-3.861,0.731,1.011,-0.828,0.730,-1.209,1.733,1304350385.482,0.373
norefined,2,-1.392,-4.846,-3.977,0.534,0.963,-0.876,0.558,-1.212,1.624,866364323.783,0.287
norefined,3,-1.274,-5.009,-3.977,0.235,0.854,-0.881,0.336,-1.193,1.383,679182871.703,0.254
norefined,4,-1.554,-5.163,-3.819,0.060,0.737,-0.816,0.250,-1.074,1.154,620722685.905,0.301
norefined,5,-1.117,-5.293,-3.873,-0.022,0.719,-0.758,0.152,-0.973,1.062,568821652.111,0.211
norefined,6,-1.536,-5.377,-3.680,-0.067,0.659,-0.715,0.150,-0.875,0.949,540838582.474,0.286
norefined,7,-1.076,-5.484,-3.739,-0.099,0.677,-0.658,0.078,-0.778,0.889,490242090.608,0.196
norefined,8,-1.503,-5.558,-3.539,-0.126,0.632,-0.614,0.089,-0.690,0.795,479740004.958,0.270
norefined,9,-1.035,-5.649,-3.605,-0.137,0.667,-0.564,0.029,-0.598,0.750,430752174.715,0.183
norefined,10,-1.473,-5.711,-3.406,-0.156,0.632,-0.524,0.051,-0.527,0.674,433298468.152,0.258
refined,11,-1.035,-5.649,-3.605,-0.137,0.667,-0.564,0.029,-0.598,0.750,430752174.715,0.183
refined,12,-0.836,-4.730,-2.015,-0.683,0.600,0.275,-0.097,0.938,0.305,298203488.236,0.177
refined,13,-1.040,-5.721,-2.833,-0.412,0.480,0.168,-0.191,0.653,0.256,217758389.442,0.182
refined,14,-1.326,-7.281,-3.693,-0.437,0.525,0.196,-0.097,0.690,0.274,210985803.432,0.182
refined,15,-1.432,-7.892,-3.992,-0.483,0.550,0.191,-0.075,0.745,0.326,210437655.284,0.181
refined,16,-1.450,-8.004,-4.038,-0.505,0.558,0.180,-0.076,0.761,0.349,210400240.747,0.181
refined,17,-1.456,-8.040,-4.055,-0.511,0.561,0.179,-0.074,0.762,0.355,210397687.713,0.181
refined,18,-1.457,-8.045,-4.056,-0.513,0.562,0.178,-0.074,0.763,0.357,210397504.822,0.181
refined,19,-1.457,-8.048,-4.058,-0.514,0.563,0.178,-0.074,0.763,0.357,210397491.426,0.181
refined,20,-1.457,-8.048,-4.058,-0.514,0.563,0.178,-0.074,0.763,0.357,210397490.404,0.181
