stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.766,-4.738,-3.861,0.731,1.011,-0.828,0.730,-1.209,1.733,1099035365.183,0.373
norefined,2,-1.366,-4.847,-3.970,0.557,0.974,-0.881,0.585,-1.220,1.633,696086313.024,0.282
norefined,3,-1.108,-5.011,-3.985,0.313,0.888,-0.879,0.404,-1.195,1.396,614652509.141,0.221
norefined,4,-1.530,-5.097,-3.801,0.246,0.819,-0.876,0.392,-1.170,1.253,601765660.315,0.300
norefined,5,-1.068,-5.214,-3.851,0.182,0.810,-0.845,0.336,-1.106,1.164,536155252.505,0.205
norefined,6,-1.497,-5.291,-3.648,0.164,0.756,-0.822,0.369,-1.056,1.056,546272727.993,0.283
norefined,7,-1.022,-5.394,-3.691,0.139,0.769,-0.784,0.339,-0.988,0.990,478232887.640,0.189
norefined,8,-1.453,-5.460,-3.481,0.132,0.722,-0.756,0.389,-0.944,0.899,501463409.830,0.266
norefined,9,-0.973,-5.550,-3.528,0.122,0.747,-0.721,0.369,-0.878,0.846,430557985.585,0.175
norefined,10,-1.410,-5.604,-3.320,0.116,0.704,-0.693,0.423,-0.846,0.768,466541905.612,0.252
refined,11,-0.973,-5.550,-3.528,0.122,0.747,-0.721,0.369,-0.878,0.846,430557985.585,0.175
refined,12,-0.260,-1.618,-0.528,-0.042,-0.127,0.134,0.188,0.218,-0.307,827695966.852,0.161
refined,13,-0.396,-2.540,-1.133,0.029,0.072,-0.034,0.146,-0.018,-0.014,324662295.066,0.156
refined,14,-0.609,-3.662,-1.825,0.102,0.148,-0.135,0.199,-0.123,0.114,266697321.070,0.166
refined,15,-0.671,-3.973,-2.063,0.134,0.207,-0.117,0.276,-0.187,0.114,263994997.873,0.169
refined,16,-0.653,-3.873,-2.012,0.122,0.211,-0.108,0.274,-0.181,0.109,263957631.640,0.169
refined,17,-0.662,-3.922,-2.038,0.126,0.213,-0.110,0.274,-0.184,0.113,263949001.188,0.169
refined,18,-0.658,-3.898,-2.026,0.124,0.212,-0.109,0.274,-0.183,0.111,263947045.525,0.169
refined,19,-0.660,-3.910,-2.032,0.125,0.212,-0.110,0.274,-0.183,0.112,263946519.388,0.169
refined,20,-0.659,-3.904,-2.029,0.125,0.212,-0.109,0.274,-0.183,0.111,263946388.814,0.169
