attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.038,"[-1.388, -0.688]",0.350,-4.945,0.000,56.211,ngd,85,163514730.778,0.134,-1.000,-0.038,0,0,fn
c,-7.206,"[-9.625, -4.786]",2.419,-4.962,0.000,56.211,ngd,85,163514730.778,0.134,-6.000,-1.206,0,0,fn
s,-3.053,"[-4.079, -2.028]",1.025,-4.961,0.000,56.211,ngd,85,163514730.778,0.134,-3.000,-0.053,0,0,fn
vot,0.144,,,,,56.211,ngd,85,163514730.778,0.134,0.167,-0.023,0,0,fn
tt,-0.500,"[-0.633, -0.368]",0.132,-6.303,0.000,52.462,lm,85,157591654.924,0.131,-1.000,0.500,0,0,fn
c,-4.182,"[-5.297, -3.066]",1.115,-6.246,0.000,52.462,lm,85,157591654.924,0.131,-6.000,1.818,0,0,fn
s,-1.893,"[-2.38, -1.407]",0.486,-6.487,0.000,52.462,lm,85,157591654.924,0.131,-3.000,1.107,0,0,fn
vot,0.120,,,,,52.462,lm,85,157591654.924,0.131,0.167,-0.047,0,0,fn
tt,-0.519,"[-0.655, -0.383]",0.136,-6.358,0.000,107.959,ngd+lm,85,157080870.783,0.131,-1.000,0.481,0,0,fn
c,-4.214,"[-5.328, -3.099]",1.114,-6.299,0.000,107.959,ngd+lm,85,157080870.783,0.131,-6.000,1.786,0,0,fn
s,-1.895,"[-2.378, -1.411]",0.483,-6.530,0.000,107.959,ngd+lm,85,157080870.783,0.131,-3.000,1.105,0,0,fn
vot,0.123,,,,,107.959,ngd+lm,85,157080870.783,0.131,0.167,-0.043,0,0,fn
