stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.097,"[-4.874, 2.681]",3.777,-0.526,0.610
norefined,c,-6.409,"[-27.75, 14.932]",21.341,-0.544,0.598
norefined,s,-2.924,"[-12.296, 6.448]",9.372,-0.566,0.584
norefined,k0,-0.236,"[-4.4, 3.929]",4.164,-0.103,0.920
norefined,k1,0.722,"[-3.205, 4.649]",3.927,0.333,0.746
norefined,k2,-1.037,"[-9.027, 6.953]",7.990,-0.235,0.819
norefined,k3,-0.532,"[-6.065, 5.0]",5.533,-0.174,0.865
norefined,k4,-0.487,"[-3.219, 2.244]",2.732,-0.323,0.753
norefined,k5,1.150,"[-4.827, 7.126]",5.976,0.349,0.735
refined,tt,-1.208,"[-3.549, 1.134]",2.342,-0.935,0.372
refined,c,-9.579,"[-28.468, 9.309]",18.889,-0.919,0.380
refined,s,-3.406,"[-9.653, 2.842]",6.248,-0.988,0.346
refined,k0,0.687,"[-2.794, 4.168]",3.481,0.358,0.728
refined,k1,2.288,"[-2.664, 7.241]",4.952,0.838,0.422
refined,k2,-1.942,"[-6.004, 2.12]",4.062,-0.867,0.406
refined,k3,-2.230,"[-8.48, 4.021]",6.250,-0.647,0.532
refined,k4,-0.360,"[-1.556, 0.837]",1.197,-0.545,0.598
refined,k5,-1.337,"[-5.649, 2.974]",4.312,-0.562,0.586
