stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,54.132,2.023,0.000,76,0,9,2755895671.641,333182023.642
refined,158.384,2.023,0.000,76,0,9,2755895671.641,123719018.614
