stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.879,-6.812,-2.768,0.869,1.290,1.539,1.136,1.576,-1.841,2230991715.747,0.276
norefined,2,-1.478,-6.930,-2.920,0.783,1.201,1.420,1.041,1.464,-1.868,1470167130.166,0.213
norefined,3,-1.077,-7.021,-3.081,0.714,1.070,1.311,0.964,1.341,-1.883,830527251.257,0.153
norefined,4,-0.769,-7.081,-3.297,0.637,0.896,1.144,0.846,1.182,-1.854,682719329.028,0.109
norefined,5,-1.153,-7.053,-3.433,0.610,0.749,1.041,0.706,1.008,-1.836,570127304.066,0.164
norefined,6,-0.752,-7.096,-3.611,0.518,0.654,0.917,0.614,0.917,-1.765,505624593.131,0.106
norefined,7,-1.194,-7.047,-3.700,0.502,0.555,0.845,0.518,0.777,-1.742,444600717.385,0.169
norefined,8,-0.754,-7.077,-3.857,0.425,0.516,0.743,0.467,0.713,-1.661,425433778.037,0.107
norefined,9,-1.227,-7.036,-3.881,0.406,0.443,0.703,0.404,0.599,-1.653,390189189.498,0.174
norefined,10,-0.767,-7.064,-4.016,0.348,0.437,0.623,0.383,0.563,-1.566,389962740.432,0.109
refined,11,-0.767,-7.064,-4.016,0.348,0.437,0.623,0.383,0.563,-1.566,389962740.432,0.109
refined,12,-0.505,-2.629,-0.861,-0.205,0.318,-0.801,-0.387,-1.487,0.793,505869991.663,0.192
refined,13,-0.674,-4.345,-1.912,-0.056,0.459,-0.438,0.096,-0.844,0.184,194096201.491,0.155
refined,14,-0.774,-5.004,-2.418,-0.084,0.590,-0.502,0.325,-1.007,-0.029,188144447.858,0.155
refined,15,-0.711,-4.631,-2.266,-0.092,0.545,-0.397,0.360,-0.946,-0.070,187804070.162,0.153
refined,16,-0.730,-4.775,-2.350,-0.088,0.590,-0.417,0.372,-0.998,-0.105,187758543.588,0.153
refined,17,-0.717,-4.686,-2.307,-0.091,0.577,-0.398,0.373,-0.981,-0.102,187750695.894,0.153
refined,18,-0.723,-4.727,-2.329,-0.090,0.587,-0.405,0.374,-0.993,-0.108,187748547.639,0.153
refined,19,-0.719,-4.705,-2.318,-0.090,0.583,-0.401,0.374,-0.988,-0.106,187748023.949,0.153
refined,20,-0.721,-4.716,-2.324,-0.090,0.585,-0.403,0.374,-0.991,-0.108,187747879.107,0.153
