stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.968,-7.272,-3.073,0.051,-1.638,0.136,1.501,0.776,0.025,473336491.811,0.133
norefined,2,-1.403,-7.300,-2.984,0.148,-1.485,0.095,1.442,0.660,0.026,396433315.342,0.192
norefined,3,-0.976,-7.352,-3.131,0.150,-1.402,0.055,1.336,0.530,-0.052,387223572.575,0.133
norefined,4,-1.433,-7.357,-3.053,0.229,-1.272,0.033,1.287,0.438,-0.052,338569485.687,0.195
norefined,5,-0.985,-7.388,-3.218,0.209,-1.231,0.027,1.203,0.348,-0.112,337358433.861,0.133
norefined,6,-1.451,-7.385,-3.131,0.269,-1.113,0.009,1.162,0.272,-0.115,301631674.832,0.196
norefined,7,-0.991,-7.410,-3.294,0.243,-1.093,0.018,1.098,0.209,-0.157,305828344.313,0.134
norefined,8,-1.461,-7.405,-3.198,0.289,-0.982,-0.001,1.065,0.146,-0.163,277291989.697,0.197
norefined,9,-0.994,-7.427,-3.357,0.261,-0.976,0.015,1.016,0.102,-0.192,284894102.164,0.134
norefined,10,-1.466,-7.421,-3.254,0.297,-0.871,-0.004,0.988,0.048,-0.199,260593900.244,0.198
refined,11,-1.466,-7.421,-3.254,0.297,-0.871,-0.004,0.988,0.048,-0.199,260593900.244,0.198
refined,12,-0.619,-4.206,-2.349,-0.171,0.768,-0.074,-0.104,-0.144,-0.075,163034735.597,0.147
refined,13,-0.955,-5.821,-3.055,-0.117,0.546,0.032,0.195,-0.124,-0.138,114278571.382,0.164
refined,14,-1.010,-6.120,-3.138,-0.104,0.483,0.134,0.302,-0.167,-0.174,113043571.445,0.165
refined,15,-0.987,-6.001,-3.068,-0.102,0.479,0.149,0.300,-0.180,-0.180,113015660.793,0.164
refined,16,-0.992,-6.029,-3.082,-0.100,0.479,0.149,0.303,-0.177,-0.183,113013824.587,0.164
refined,17,-0.990,-6.019,-3.077,-0.100,0.479,0.150,0.302,-0.178,-0.182,113013674.091,0.164
refined,18,-0.990,-6.022,-3.078,-0.100,0.479,0.150,0.302,-0.178,-0.183,113013660.340,0.164
refined,19,-0.990,-6.021,-3.078,-0.100,0.479,0.150,0.302,-0.178,-0.183,113013659.081,0.164
refined,20,-0.990,-6.021,-3.078,-0.100,0.479,0.150,0.302,-0.178,-0.183,113013658.965,0.164
