stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.352,"[-2.551, -0.153]",1.199,-2.251,0.028
norefined,c,-7.190,"[-14.336, -0.044]",7.146,-2.008,0.049
norefined,s,-3.846,"[-7.221, -0.47]",3.376,-2.274,0.026
norefined,k0,-0.075,"[-2.335, 2.185]",2.260,-0.066,0.947
norefined,k1,-0.299,"[-2.8, 2.203]",2.502,-0.238,0.812
norefined,k2,-0.536,"[-4.302, 3.23]",3.766,-0.284,0.777
norefined,k3,1.497,"[-2.065, 5.06]",3.563,0.839,0.405
norefined,k4,-0.137,"[-2.757, 2.482]",2.620,-0.105,0.917
norefined,k5,0.251,"[-1.729, 2.231]",1.980,0.253,0.801
refined,tt,-0.222,"[-0.289, -0.155]",0.067,-6.614,0.000
refined,c,-1.316,"[-1.76, -0.871]",0.444,-5.909,0.000
refined,s,-0.794,"[-1.072, -0.516]",0.278,-5.700,0.000
refined,k0,0.376,"[0.017, 0.735]",0.359,2.089,0.041
refined,k1,0.122,"[-0.212, 0.455]",0.333,0.729,0.469
refined,k2,0.495,"[0.033, 0.958]",0.463,2.137,0.036
refined,k3,-0.077,"[-0.541, 0.386]",0.464,-0.334,0.740
refined,k4,0.219,"[-0.102, 0.539]",0.321,1.361,0.178
refined,k5,0.281,"[-0.086, 0.648]",0.367,1.528,0.131
