stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,12.167,2.023,0.000,0,9,2240356876.904,850448988.407,76
refined,23.343,2.023,0.000,0,9,2240356876.904,541724995.666,76
