stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,39.972,2.023,0.000,0,9,2640864461.795,414616255.191,76
refined,87.514,2.023,0.000,0,9,2640864461.795,207035170.926,76
