stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,81.516,2.023,0.000,0,9,3635281555.790,304211335.537,76
refined,165.638,2.023,0.000,0,9,3635281555.790,156357147.269,76
