stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.173,-7.086,-3.535,-0.568,-1.873,-1.988,0.523,-1.256,-0.919,1667244901.821,1584,0,0,-0.024
norefined,2,-0.325,-7.078,-3.560,-0.582,-1.880,-1.977,0.529,-1.230,-0.944,1131763648.065,1584,0,0,0.046
norefined,3,-0.819,-7.050,-3.583,-0.579,-1.845,-1.973,0.521,-1.174,-0.932,634796275.089,1584,0,0,0.116
norefined,4,-1.285,-7.016,-3.657,-0.570,-1.729,-1.911,0.546,-1.090,-0.895,567101700.285,1584,0,0,0.183
norefined,5,-0.921,-7.046,-3.862,-0.546,-1.566,-1.764,0.646,-0.975,-0.842,496760709.478,1584,0,0,0.131
norefined,6,-1.384,-7.017,-3.910,-0.523,-1.435,-1.684,0.683,-0.895,-0.811,495230819.138,1584,0,0,0.197
norefined,7,-0.934,-7.081,-4.018,-0.517,-1.334,-1.592,0.745,-0.832,-0.740,445293937.821,1584,0,0,0.132
norefined,8,-1.419,-7.063,-4.000,-0.500,-1.248,-1.537,0.751,-0.777,-0.719,459260827.405,1584,0,0,0.201
norefined,9,-0.951,-7.133,-4.076,-0.499,-1.165,-1.469,0.795,-0.732,-0.647,414616255.189,1584,0,0,0.133
norefined,10,-1.439,-7.120,-4.029,-0.483,-1.095,-1.420,0.792,-0.688,-0.628,432674749.769,1584,0,0,0.202
refined,11,-0.951,-7.133,-4.076,-0.499,-1.165,-1.469,0.795,-0.732,-0.647,414616255.189,1584,0,0,0.133
refined,12,-0.529,-3.186,-0.658,-0.031,0.960,1.299,0.008,1.417,0.548,2340494614.567,1584,0,0,0.166
refined,13,-0.001,-0.126,-0.449,0.097,-0.116,-0.542,-0.176,-0.650,-0.358,1491182415.787,1584,0,0,0.007
refined,14,-0.233,-1.620,-0.695,0.011,0.171,0.296,-0.147,0.404,-0.068,315508389.755,1584,0,0,0.144
refined,15,-0.318,-2.133,-1.007,0.040,0.259,0.266,-0.144,0.354,-0.002,253067176.568,1584,0,0,0.149
refined,16,-0.412,-2.704,-1.311,0.022,0.292,0.227,-0.093,0.363,0.044,230916217.379,1584,0,0,0.152
refined,17,-0.503,-3.275,-1.579,-0.014,0.276,0.168,-0.042,0.368,0.088,220242018.925,1584,0,0,0.154
refined,18,-0.584,-3.813,-1.806,-0.058,0.252,0.092,-0.001,0.353,0.118,213872946.436,1584,0,0,0.153
refined,19,-0.664,-4.359,-2.028,-0.100,0.242,-0.001,0.043,0.333,0.130,209589129.226,1584,0,0,0.152
refined,20,-0.743,-4.895,-2.245,-0.132,0.246,-0.105,0.091,0.319,0.128,207035170.924,1584,0,0,0.152
