stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.692,-4.901,-1.248,-1.229,-0.519,-1.985,1.665,1.132,1.500,1831027025.517,1584,0,0,0.141
norefined,2,-0.416,-4.999,-1.442,-1.247,-0.563,-1.975,1.493,0.936,1.263,1539391215.531,1584,0,0,0.083
norefined,3,-0.822,-5.012,-1.531,-1.304,-0.560,-1.963,1.344,0.782,1.095,1454301957.981,1584,0,0,0.164
norefined,4,-0.387,-5.078,-1.667,-1.291,-0.585,-1.942,1.263,0.675,0.959,1351951963.549,1584,0,0,0.076
norefined,5,-0.861,-5.063,-1.678,-1.326,-0.550,-1.939,1.177,0.598,0.865,1283540195.801,1584,0,0,0.170
norefined,6,-0.409,-5.126,-1.799,-1.305,-0.574,-1.921,1.111,0.506,0.752,1217982884.571,1584,0,0,0.080
norefined,7,-0.890,-5.104,-1.794,-1.334,-0.532,-1.917,1.036,0.448,0.670,1157312272.840,1584,0,0,0.174
norefined,8,-0.427,-5.166,-1.906,-1.306,-0.559,-1.900,0.982,0.370,0.575,1121517898.289,1584,0,0,0.083
norefined,9,-0.913,-5.140,-1.893,-1.331,-0.511,-1.895,0.921,0.329,0.504,1066100739.179,1584,0,0,0.178
norefined,10,-0.444,-5.202,-2.000,-1.297,-0.540,-1.878,0.877,0.262,0.423,1056793784.379,1584,0,0,0.085
refined,11,-0.444,-5.202,-2.000,-1.297,-0.540,-1.878,0.877,0.262,0.423,1056793784.379,1584,0,0,0.085
refined,12,-0.341,-0.980,-0.460,0.336,0.821,2.475,0.829,-0.738,-1.818,4879723731.775,1584,0,0,0.348
refined,13,0.090,-0.636,-0.304,-0.437,0.007,-1.455,0.017,0.277,0.865,2541471104.786,1584,0,0,-0.141
refined,14,-0.256,-1.689,-0.664,0.103,0.140,0.814,0.420,0.021,-0.808,733116738.190,1584,0,0,0.152
refined,15,-0.268,-2.148,-0.853,0.059,0.383,0.379,0.305,0.153,-0.425,547250595.251,1584,0,0,0.125
refined,16,-0.295,-2.357,-0.931,0.079,0.398,0.337,0.361,0.137,-0.473,541168029.761,1584,0,0,0.125
refined,17,-0.302,-2.401,-0.958,0.085,0.402,0.322,0.359,0.144,-0.477,540884934.466,1584,0,0,0.126
refined,18,-0.304,-2.410,-0.964,0.086,0.402,0.319,0.359,0.145,-0.478,540867883.892,1584,0,0,0.126
refined,19,-0.304,-2.413,-0.966,0.086,0.402,0.319,0.358,0.145,-0.478,540866709.195,1584,0,0,0.126
refined,20,-0.304,-2.413,-0.966,0.086,0.402,0.318,0.358,0.145,-0.478,540866625.754,1584,0,0,0.126
