stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.560,"[-0.936, -0.185]",0.375,-2.492,0.015
norefined,c,-7.221,"[-12.134, -2.307]",4.913,-2.451,0.017
norefined,s,-2.263,"[-3.761, -0.765]",1.498,-2.520,0.014
norefined,k0,0.007,"[-0.787, 0.8]",0.794,0.014,0.989
norefined,k1,-1.026,"[-2.096, 0.044]",1.070,-1.600,0.114
norefined,k2,1.098,"[-0.248, 2.444]",1.346,1.361,0.178
norefined,k3,0.875,"[-0.114, 1.865]",0.989,1.476,0.145
norefined,k4,0.955,"[-0.012, 1.922]",0.967,1.647,0.104
norefined,k5,-1.035,"[-2.124, 0.053]",1.089,-1.586,0.117
refined,tt,-1.029,"[-1.435, -0.622]",0.406,-4.221,0.000
refined,c,-6.455,"[-8.915, -3.995]",2.460,-4.376,0.000
refined,s,-2.959,"[-4.043, -1.875]",1.084,-4.553,0.000
refined,k0,-0.308,"[-0.873, 0.257]",0.565,-0.909,0.367
refined,k1,0.010,"[-0.473, 0.492]",0.482,0.034,0.973
refined,k2,-0.213,"[-0.928, 0.502]",0.715,-0.498,0.620
refined,k3,0.031,"[-0.577, 0.64]",0.609,0.085,0.932
refined,k4,-0.073,"[-0.509, 0.363]",0.436,-0.279,0.781
refined,k5,-0.069,"[-0.502, 0.364]",0.433,-0.265,0.792
