stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,9.907,1.727,0.000,0,9,4429368682.014,1900323500.055,76
refined,13.950,1.727,0.000,0,9,4429368682.014,1541270028.630,76
