stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.182,-6.705,-1.253,0.520,-0.623,1.965,1.849,1.998,-1.360,3439486731.720,1584,0,0,0.176
norefined,2,-0.923,-6.839,-1.474,0.325,-0.695,1.799,1.697,1.849,-1.379,2713773713.213,1584,0,0,0.135
norefined,3,-0.643,-6.931,-1.707,0.129,-0.756,1.630,1.586,1.698,-1.331,2293910879.989,1584,0,0,0.093
norefined,4,-0.549,-7.029,-1.881,-0.107,-0.844,1.423,1.417,1.467,-1.215,2081539930.196,1584,0,0,0.078
norefined,5,-0.922,-7.059,-1.964,-0.278,-0.905,1.322,1.293,1.312,-1.072,2084167108.345,1584,0,0,0.131
norefined,6,-0.496,-7.084,-2.148,-0.390,-0.867,1.276,1.267,1.256,-0.953,2022575409.537,1584,0,0,0.070
norefined,7,-0.992,-7.061,-2.132,-0.414,-0.889,1.268,1.249,1.226,-0.927,2016787750.291,1584,0,0,0.141
norefined,8,-0.561,-7.084,-2.307,-0.526,-0.851,1.227,1.227,1.174,-0.808,1953171175.313,1584,0,0,0.079
norefined,9,-1.057,-7.055,-2.284,-0.548,-0.864,1.223,1.216,1.147,-0.782,1958372684.511,1584,0,0,0.150
norefined,10,-0.620,-7.077,-2.448,-0.661,-0.829,1.184,1.198,1.100,-0.667,1900323500.056,1584,0,0,0.088
refined,11,-0.620,-7.077,-2.448,-0.661,-0.829,1.184,1.198,1.100,-0.667,1900323500.056,1584,0,0,0.088
refined,12,-0.614,1.129,-0.342,-2.275,1.852,-1.907,-0.239,-0.880,1.824,4358273197.356,1584,0,0,-0.544
refined,13,0.087,-1.737,-0.784,0.801,-0.681,0.638,0.348,0.105,-0.891,3953565327.223,1584,0,0,-0.050
refined,14,-0.271,-1.261,-0.920,-0.603,0.238,0.103,-0.023,0.085,0.346,1638893338.357,1584,0,0,0.215
refined,15,-0.419,-1.876,-1.242,-0.895,0.308,0.007,-0.002,0.043,0.530,1559567702.730,1584,0,0,0.223
refined,16,-0.547,-2.569,-1.469,-1.183,0.337,0.014,0.128,0.058,0.651,1544810328.583,1584,0,0,0.213
refined,17,-0.604,-2.990,-1.531,-1.327,0.289,0.040,0.281,0.108,0.711,1541783757.519,1584,0,0,0.202
refined,18,-0.633,-3.187,-1.575,-1.397,0.272,0.039,0.349,0.126,0.738,1541335188.034,1584,0,0,0.199
refined,19,-0.642,-3.250,-1.588,-1.420,0.264,0.035,0.373,0.132,0.743,1541277512.026,1584,0,0,0.198
refined,20,-0.646,-3.274,-1.594,-1.429,0.263,0.032,0.381,0.133,0.745,1541270028.630,1584,0,0,0.197
