attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.029,"[-1.435, -0.622]",0.406,-4.221,0.000,28,0.150,136351157.250,0.122,-1.000,-0.029,0,0,fn
c,-6.455,"[-8.915, -3.995]",2.460,-4.376,0.000,28,0.150,136351157.250,0.122,-6.000,-0.455,0,0,fn
s,-2.959,"[-4.043, -1.875]",1.084,-4.553,0.000,28,0.150,136351157.250,0.122,-3.000,0.041,0,0,fn
k0,-0.308,"[-0.873, 0.257]",0.565,-0.909,0.367,28,0.150,136351157.250,0.122,0.000,-0.308,0,0,fp
k1,0.010,"[-0.473, 0.492]",0.482,0.034,0.973,28,0.150,136351157.250,0.122,0.000,0.010,0,0,fp
k2,-0.213,"[-0.928, 0.502]",0.715,-0.498,0.620,28,0.150,136351157.250,0.122,0.000,-0.213,0,0,fp
k3,0.031,"[-0.577, 0.64]",0.609,0.085,0.932,28,0.150,136351157.250,0.122,0.000,0.031,0,0,fp
k4,-0.073,"[-0.509, 0.363]",0.436,-0.279,0.781,28,0.150,136351157.250,0.122,0.000,-0.073,0,0,fp
k5,-0.069,"[-0.502, 0.364]",0.433,-0.265,0.792,28,0.150,136351157.250,0.122,0.000,-0.069,0,0,fp
vot,0.159,,,,,28,0.150,136351157.250,0.122,0.167,-0.007,0,0,fn
tt,-1.438,"[-2.569, -0.307]",1.131,-2.120,0.038,28,0.250,500107105.488,0.226,-1.000,-0.438,0,0,fn
c,-9.972,"[-17.547, -2.398]",7.575,-2.196,0.032,28,0.250,500107105.488,0.226,-6.000,-3.972,0,0,fn
s,-4.182,"[-7.459, -0.904]",3.278,-2.128,0.037,28,0.250,500107105.488,0.226,-3.000,-1.182,0,0,fn
k0,-0.725,"[-2.335, 0.885]",1.610,-0.751,0.455,28,0.250,500107105.488,0.226,0.000,-0.725,0,0,fp
k1,-0.119,"[-1.377, 1.138]",1.257,-0.158,0.875,28,0.250,500107105.488,0.226,0.000,-0.119,0,0,fp
k2,-0.103,"[-2.256, 2.049]",2.152,-0.080,0.936,28,0.250,500107105.488,0.226,0.000,-0.103,0,0,fp
k3,1.724,"[-0.325, 3.774]",2.050,1.403,0.165,28,0.250,500107105.488,0.226,0.000,1.724,0,0,fp
k4,0.741,"[-0.497, 1.979]",1.238,0.998,0.322,28,0.250,500107105.488,0.226,0.000,0.741,0,0,fp
k5,-0.477,"[-1.884, 0.93]",1.407,-0.566,0.573,28,0.250,500107105.488,0.226,0.000,-0.477,0,0,fp
vot,0.144,,,,,28,0.250,500107105.488,0.226,0.167,-0.022,0,0,fn
tt,-0.646,"[-1.274, -0.018]",0.628,-1.715,0.091,28,0.500,1541270028.630,0.395,-1.000,0.354,0,0,fn
c,-3.274,"[-6.948, 0.4]",3.674,-1.487,0.142,28,0.500,1541270028.630,0.395,-6.000,2.726,1,0,fn
s,-1.594,"[-3.13, -0.058]",1.536,-1.731,0.088,28,0.500,1541270028.630,0.395,-3.000,1.406,0,0,fn
k0,-1.429,"[-3.169, 0.311]",1.740,-1.370,0.175,28,0.500,1541270028.630,0.395,0.000,-1.429,0,0,fp
k1,0.263,"[-0.754, 1.28]",1.017,0.431,0.668,28,0.500,1541270028.630,0.395,0.000,0.263,0,0,fp
k2,0.032,"[-1.31, 1.375]",1.343,0.040,0.968,28,0.500,1541270028.630,0.395,0.000,0.032,0,0,fp
k3,0.381,"[-0.894, 1.656]",1.275,0.499,0.620,28,0.500,1541270028.630,0.395,0.000,0.381,0,0,fp
k4,0.133,"[-0.758, 1.024]",0.891,0.248,0.805,28,0.500,1541270028.630,0.395,0.000,0.133,0,0,fp
k5,0.745,"[-0.233, 1.723]",0.978,1.270,0.208,28,0.500,1541270028.630,0.395,0.000,0.745,0,0,fp
vot,0.197,,,,,28,0.500,1541270028.630,0.395,0.167,0.031,0,0,fn
