stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.001,"[-1.737, -0.266]",0.735,-2.272,0.026
norefined,c,-7.078,"[-12.159, -1.997]",5.081,-2.324,0.023
norefined,s,-2.242,"[-4.132, -0.352]",1.890,-1.978,0.052
norefined,k0,-0.015,"[-1.084, 1.055]",1.069,-0.023,0.982
norefined,k1,-0.956,"[-2.167, 0.255]",1.211,-1.316,0.193
norefined,k2,1.153,"[-0.782, 3.088]",1.935,0.994,0.324
norefined,k3,1.223,"[-0.046, 2.491]",1.269,1.608,0.113
norefined,k4,1.227,"[0.308, 2.145]",0.918,2.228,0.029
norefined,k5,-1.235,"[-2.813, 0.343]",1.578,-1.305,0.196
refined,tt,-1.438,"[-2.569, -0.307]",1.131,-2.120,0.038
refined,c,-9.972,"[-17.547, -2.398]",7.575,-2.196,0.032
refined,s,-4.182,"[-7.459, -0.904]",3.278,-2.128,0.037
refined,k0,-0.725,"[-2.335, 0.885]",1.610,-0.751,0.455
refined,k1,-0.119,"[-1.377, 1.138]",1.257,-0.158,0.875
refined,k2,-0.103,"[-2.256, 2.049]",2.152,-0.080,0.936
refined,k3,1.724,"[-0.325, 3.774]",2.050,1.403,0.165
refined,k4,0.741,"[-0.497, 1.979]",1.238,0.998,0.322
refined,k5,-0.477,"[-1.884, 0.93]",1.407,-0.566,0.573
