stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,20.367,1.727,0.000,0,9,2696024638.216,721671666.115,76
refined,32.688,1.727,0.000,0,9,2696024638.216,500107105.489,76
