stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,38.276,1.727,0.000,0,9,3046393266.955,496025630.381,76
refined,66.932,1.727,0.000,0,9,3046393266.955,304917944.084,76
