stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.455,-7.571,-1.347,1.590,-1.975,1.822,-1.167,1.782,1.327,2885587415.856,1584,0,0,0.192
norefined,2,-1.180,-7.681,-1.596,1.401,-2.007,1.648,-1.226,1.664,1.200,2176559779.540,1584,0,0,0.154
norefined,3,-0.925,-7.779,-1.869,1.211,-1.998,1.468,-1.228,1.544,1.069,1777205351.180,1584,0,0,0.119
norefined,4,-0.961,-7.864,-2.170,0.991,-1.893,1.258,-1.120,1.416,0.928,1524286034.971,1584,0,0,0.122
norefined,5,-0.842,-7.953,-2.433,0.798,-1.734,1.038,-0.965,1.322,0.803,1346908925.598,1584,0,0,0.106
norefined,6,-1.045,-8.006,-2.642,0.593,-1.559,0.803,-0.828,1.228,0.722,1232505030.811,1584,0,0,0.131
norefined,7,-0.710,-8.102,-2.765,0.477,-1.429,0.604,-0.676,1.135,0.614,1215465131.432,1584,0,0,0.088
norefined,8,-1.194,-8.095,-2.763,0.424,-1.409,0.532,-0.666,1.059,0.584,1169295877.924,1584,0,0,0.148
norefined,9,-0.773,-8.179,-2.834,0.352,-1.320,0.401,-0.547,0.979,0.485,1128589606.967,1584,0,0,0.095
norefined,10,-1.258,-8.168,-2.825,0.306,-1.293,0.333,-0.524,0.901,0.462,1118027291.238,1584,0,0,0.154
refined,11,-1.258,-8.168,-2.825,0.306,-1.293,0.333,-0.524,0.901,0.462,1118027291.238,1584,0,0,0.154
refined,12,-0.884,-6.858,-2.019,0.077,0.521,-1.057,1.673,-0.865,-0.529,1173894218.490,1584,0,0,0.129
refined,13,-1.027,-7.330,-2.814,0.408,-0.221,-0.896,0.506,-0.220,-0.113,861391271.251,1584,0,0,0.140
refined,14,-1.626,-11.863,-4.120,0.404,-0.223,-1.079,1.098,-0.390,-0.256,830328293.842,1584,0,0,0.137
refined,15,-2.211,-16.338,-5.353,0.324,-0.050,-1.277,1.596,-0.452,-0.376,819568625.426,1584,0,0,0.135
refined,16,-2.663,-19.695,-6.261,0.319,0.028,-1.492,1.947,-0.457,-0.551,815828067.286,1584,0,0,0.135
refined,17,-3.022,-22.239,-6.960,0.369,-0.008,-1.623,2.246,-0.420,-0.781,813998278.311,1584,0,0,0.136
refined,18,-3.412,-24.924,-7.687,0.433,-0.062,-1.764,2.554,-0.314,-0.992,812727834.290,1584,0,0,0.137
refined,19,-3.798,-27.514,-8.326,0.495,-0.187,-1.814,2.878,-0.162,-1.214,811145446.937,1584,0,0,0.138
refined,20,-4.579,-32.854,-9.689,0.495,-0.208,-1.909,3.543,0.125,-1.481,808212292.141,1584,0,0,0.139
