stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.397,"[-3.073, 0.279]",1.676,-1.390,0.169
norefined,c,-7.471,"[-16.846, 1.904]",9.375,-1.329,0.188
norefined,s,-3.731,"[-8.492, 1.031]",4.762,-1.307,0.196
norefined,k0,0.650,"[-1.502, 2.801]",2.151,0.504,0.616
norefined,k1,-1.575,"[-4.453, 1.303]",2.878,-0.913,0.365
norefined,k2,0.208,"[-2.11, 2.527]",2.318,0.150,0.881
norefined,k3,-0.437,"[-1.945, 1.071]",1.508,-0.483,0.630
norefined,k4,1.359,"[-0.618, 3.337]",1.978,1.146,0.256
norefined,k5,0.917,"[-1.876, 3.709]",2.792,0.548,0.586
refined,tt,-0.704,"[-1.264, -0.144]",0.560,-2.096,0.040
refined,c,-4.163,"[-8.012, -0.314]",3.849,-1.804,0.076
refined,s,-2.775,"[-5.333, -0.217]",2.558,-1.809,0.075
refined,k0,0.746,"[-0.932, 2.423]",1.677,0.741,0.461
refined,k1,-1.458,"[-2.937, 0.021]",1.479,-1.644,0.105
refined,k2,-1.426,"[-3.08, 0.227]",1.653,-1.439,0.155
refined,k3,0.624,"[-0.511, 1.76]",1.136,0.917,0.362
refined,k4,0.751,"[-0.449, 1.95]",1.200,1.044,0.300
refined,k5,0.891,"[-0.719, 2.501]",1.610,0.923,0.359
