stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.455,-7.571,-1.347,1.590,-1.975,1.822,-1.167,1.782,1.327,2089151692.054,1584,0,0,0.192
norefined,2,-1.167,-7.677,-1.590,1.388,-1.998,1.664,-1.250,1.675,1.216,1389493677.198,1584,0,0,0.152
norefined,3,-0.896,-7.772,-1.856,1.174,-1.976,1.500,-1.295,1.568,1.116,1082724226.126,1584,0,0,0.115
norefined,4,-1.116,-7.809,-2.131,0.925,-1.833,1.326,-1.270,1.475,1.065,887482587.940,1584,0,0,0.143
norefined,5,-0.871,-7.875,-2.398,0.707,-1.669,1.159,-1.222,1.410,0.995,726267843.593,1584,0,0,0.111
norefined,6,-1.114,-7.875,-2.625,0.468,-1.437,1.001,-1.169,1.377,1.014,611585971.579,1584,0,0,0.141
norefined,7,-0.812,-7.919,-2.854,0.274,-1.256,0.852,-1.088,1.331,0.962,566931107.962,1584,0,0,0.103
norefined,8,-1.282,-7.893,-2.889,0.171,-1.173,0.786,-1.051,1.274,0.972,540883324.601,1584,0,0,0.162
norefined,9,-0.872,-7.937,-3.062,0.041,-1.089,0.698,-0.966,1.203,0.895,497672481.013,1584,0,0,0.110
norefined,10,-1.345,-7.908,-3.072,-0.046,-1.007,0.646,-0.899,1.149,0.923,496025630.381,1584,0,0,0.170
refined,11,-1.345,-7.908,-3.072,-0.046,-1.007,0.646,-0.899,1.149,0.923,496025630.381,1584,0,0,0.170
refined,12,-0.299,-2.521,-1.578,-0.847,0.353,-0.105,0.522,-0.683,0.372,667102854.837,1584,0,0,0.119
refined,13,-0.596,-3.898,-1.551,-0.533,0.099,0.024,0.146,0.241,0.267,318823223.262,1584,0,0,0.153
refined,14,-0.739,-4.947,-2.028,-0.569,0.034,0.064,0.194,0.234,0.300,306130297.163,1584,0,0,0.149
refined,15,-0.777,-5.287,-2.197,-0.596,0.031,0.113,0.204,0.220,0.347,305007097.301,1584,0,0,0.147
refined,16,-0.788,-5.385,-2.246,-0.609,0.035,0.125,0.203,0.222,0.364,304924619.380,1584,0,0,0.146
refined,17,-0.792,-5.412,-2.260,-0.613,0.037,0.128,0.202,0.223,0.369,304918437.803,1584,0,0,0.146
refined,18,-0.793,-5.420,-2.264,-0.614,0.037,0.128,0.202,0.224,0.371,304917980.163,1584,0,0,0.146
refined,19,-0.793,-5.422,-2.265,-0.614,0.037,0.128,0.202,0.224,0.371,304917946.547,1584,0,0,0.146
refined,20,-0.793,-5.422,-2.265,-0.614,0.038,0.128,0.202,0.224,0.371,304917944.084,1584,0,0,0.146
