stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,82.708,2.347,0.000,19,0,9,1033913377.249,13705536.425
refined,214.217,2.347,0.000,19,0,9,1033913377.249,5335072.573
