stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.931,-6.837,-2.097,-1.545,1.785,1.886,-1.110,-1.258,0.770,232811433.863,0.282
norefined,2,-1.542,-6.911,-2.331,-1.608,1.712,1.802,-1.150,-1.243,0.626,70408094.010,0.223
norefined,3,-1.130,-6.969,-2.538,-1.651,1.675,1.704,-1.198,-1.210,0.495,26813100.504,0.162
norefined,4,-1.383,-6.899,-2.803,-1.687,1.562,1.504,-1.292,-1.145,0.286,18743229.240,0.200
norefined,5,-0.929,-6.925,-2.949,-1.739,1.582,1.390,-1.342,-1.090,0.266,20552680.768,0.134
norefined,6,-1.410,-6.892,-2.934,-1.791,1.490,1.330,-1.339,-1.118,0.222,15872817.106,0.205
norefined,7,-0.941,-6.920,-3.046,-1.841,1.526,1.239,-1.379,-1.067,0.230,17479254.285,0.136
norefined,8,-1.428,-6.888,-3.007,-1.881,1.453,1.197,-1.361,-1.100,0.214,14509578.229,0.207
norefined,9,-0.952,-6.918,-3.105,-1.929,1.495,1.119,-1.397,-1.052,0.230,15954703.153,0.138
norefined,10,-1.442,-6.888,-3.053,-1.957,1.436,1.089,-1.371,-1.088,0.228,13705536.425,0.209
refined,11,-1.442,-6.888,-3.053,-1.957,1.436,1.089,-1.371,-1.088,0.228,13705536.425,0.209
refined,12,-0.158,-3.064,-0.565,0.963,-0.538,-1.008,1.876,1.744,-0.612,1245200617.202,0.052
refined,13,-0.140,0.330,-0.739,-0.718,0.520,0.580,-0.675,-2.129,-0.149,286682225.555,-0.425
refined,14,-0.338,-1.683,-1.174,-0.423,0.545,-0.034,-0.040,-1.321,0.031,25976605.345,0.201
refined,15,-0.567,-2.868,-1.804,-0.843,0.747,-0.016,-0.162,-1.313,0.022,7711232.074,0.198
refined,16,-0.749,-3.978,-2.266,-0.960,0.792,0.053,-0.188,-1.103,0.094,5630383.951,0.188
refined,17,-0.745,-4.322,-2.275,-0.521,0.578,-0.057,0.154,-0.909,0.071,5391704.813,0.172
refined,18,-0.794,-4.554,-2.398,-0.658,0.631,0.007,0.041,-0.904,0.114,5341312.766,0.174
refined,19,-0.775,-4.470,-2.360,-0.566,0.599,-0.031,0.111,-0.932,0.093,5337077.808,0.173
refined,20,-0.787,-4.521,-2.387,-0.616,0.616,-0.009,0.073,-0.921,0.106,5335072.573,0.174
