stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,94.002,1.857,0.000,38,0,9,2061635148.911,68327305.733
refined,173.545,1.857,0.000,38,0,9,2061635148.911,37580857.203
