stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.116,"[-2.666, 0.434]",1.550,-1.201,0.234
norefined,c,-5.667,"[-14.024, 2.689]",8.357,-1.131,0.262
norefined,s,-3.357,"[-7.772, 1.059]",4.415,-1.268,0.209
norefined,k0,-0.735,"[-2.613, 1.142]",1.877,-0.653,0.516
norefined,k1,-0.333,"[-2.177, 1.51]",1.844,-0.301,0.764
norefined,k2,0.119,"[-2.314, 2.551]",2.432,0.081,0.935
norefined,k3,0.672,"[-1.725, 3.07]",2.398,0.468,0.641
norefined,k4,1.024,"[-1.583, 3.63]",2.606,0.655,0.515
norefined,k5,-1.130,"[-4.074, 1.815]",2.945,-0.640,0.524
refined,tt,-1.266,"[-2.775, 0.242]",1.508,-1.400,0.166
refined,c,-5.461,"[-12.809, 1.886]",7.347,-1.240,0.219
refined,s,-3.148,"[-6.42, 0.124]",3.272,-1.605,0.113
refined,k0,-1.703,"[-4.176, 0.771]",2.474,-1.148,0.255
refined,k1,-0.051,"[-2.073, 1.97]",2.022,-0.042,0.966
refined,k2,-2.327,"[-5.907, 1.253]",3.580,-1.084,0.282
refined,k3,1.524,"[-0.902, 3.951]",2.426,1.048,0.299
refined,k4,2.286,"[-0.543, 5.114]",2.828,1.348,0.182
refined,k5,-0.783,"[-2.908, 1.343]",2.125,-0.614,0.541
