stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.998,-5.470,-3.109,1.795,-0.114,1.508,0.305,-0.380,-0.760,1266564809.399,1584,0,0,0.365
norefined,2,-1.652,-5.580,-3.224,1.613,-0.244,1.417,0.198,-0.520,-0.884,999381633.451,1584,0,0,0.296
norefined,3,-1.284,-5.696,-3.251,1.394,-0.366,1.356,0.103,-0.627,-0.998,823452771.139,1584,0,0,0.225
norefined,4,-0.855,-5.788,-3.234,1.207,-0.473,1.323,0.052,-0.657,-1.075,750777899.029,1584,0,0,0.148
norefined,5,-1.322,-5.777,-3.157,1.126,-0.534,1.240,0.119,-0.675,-1.014,780775810.524,1584,0,0,0.229
norefined,6,-0.864,-5.867,-3.133,0.987,-0.611,1.232,0.076,-0.680,-1.078,719345485.238,1584,0,0,0.147
norefined,7,-1.340,-5.840,-3.070,0.944,-0.633,1.175,0.152,-0.668,-0.991,759111351.615,1584,0,0,0.229
norefined,8,-0.870,-5.927,-3.048,0.835,-0.696,1.173,0.113,-0.666,-1.051,702075804.633,1584,0,0,0.147
norefined,9,-1.347,-5.891,-2.998,0.809,-0.697,1.125,0.191,-0.645,-0.955,745366120.767,1584,0,0,0.229
norefined,10,-0.870,-5.977,-2.980,0.719,-0.749,1.126,0.154,-0.641,-1.014,691342759.173,1584,0,0,0.146
refined,11,-0.870,-5.977,-2.980,0.719,-0.749,1.126,0.154,-0.641,-1.014,691342759.173,1584,0,0,0.146
refined,12,0.062,0.692,0.368,-0.207,0.142,-1.199,0.479,-0.208,0.630,5672492303.919,1584,0,0,0.090
refined,13,-0.234,-1.400,-0.960,0.309,-0.347,0.852,-0.441,0.081,-0.768,994749315.312,1584,0,0,0.167
refined,14,-0.334,-2.274,-1.187,0.261,-0.408,-0.194,0.142,0.058,-0.042,583665231.887,1584,0,0,0.147
refined,15,-0.427,-2.874,-1.476,0.272,-0.392,-0.168,0.308,-0.264,0.016,565936570.363,1584,0,0,0.149
refined,16,-0.486,-3.332,-1.685,0.257,-0.353,-0.167,0.370,-0.448,0.072,562753538.993,1584,0,0,0.146
refined,17,-0.509,-3.541,-1.786,0.249,-0.329,-0.172,0.386,-0.526,0.122,562272193.603,1584,0,0,0.144
refined,18,-0.517,-3.622,-1.825,0.247,-0.319,-0.176,0.392,-0.555,0.146,562205527.162,1584,0,0,0.143
refined,19,-0.520,-3.653,-1.840,0.247,-0.315,-0.178,0.394,-0.566,0.156,562196417.310,1584,0,0,0.142
refined,20,-0.521,-3.664,-1.846,0.247,-0.314,-0.179,0.395,-0.570,0.159,562195170.075,1584,0,0,0.142
