stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.870,"[-1.657, -0.084]",0.786,-1.846,0.069
norefined,c,-5.977,"[-11.535, -0.418]",5.559,-1.793,0.077
norefined,s,-2.980,"[-5.743, -0.216]",2.764,-1.798,0.077
norefined,k0,0.719,"[-0.193, 1.632]",0.913,1.314,0.193
norefined,k1,-0.749,"[-1.684, 0.185]",0.934,-1.338,0.185
norefined,k2,1.126,"[-0.552, 2.804]",1.678,1.120,0.267
norefined,k3,0.154,"[-1.139, 1.447]",1.293,0.199,0.843
norefined,k4,-0.641,"[-2.0, 0.718]",1.359,-0.787,0.434
norefined,k5,-1.014,"[-2.636, 0.607]",1.621,-1.043,0.300
refined,tt,-0.521,"[-0.803, -0.239]",0.282,-3.078,0.003
refined,c,-3.664,"[-5.829, -1.499]",2.165,-2.823,0.006
refined,s,-1.846,"[-2.844, -0.847]",0.999,-3.083,0.003
refined,k0,0.247,"[-0.271, 0.765]",0.518,0.795,0.429
refined,k1,-0.314,"[-0.852, 0.224]",0.538,-0.974,0.334
refined,k2,-0.179,"[-0.955, 0.597]",0.776,-0.385,0.701
refined,k3,0.395,"[-0.177, 0.967]",0.572,1.152,0.253
refined,k4,-0.570,"[-1.396, 0.256]",0.826,-1.151,0.254
refined,k5,0.159,"[-0.76, 1.078]",0.919,0.289,0.773
