stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,8.876,2.023,0.000,0,9,1957106294.250,892744390.763,76
refined,19.462,2.023,0.000,0,9,1957106294.250,541494942.488,76
