stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.616,-5.277,-3.271,0.358,0.243,-1.652,0.527,-0.382,0.867,2036172042.839,1584,0,0,0.496
norefined,2,-2.178,-5.376,-3.448,0.301,0.196,-1.686,0.518,-0.360,0.770,1701653016.713,1584,0,0,0.405
norefined,3,-1.703,-5.496,-3.527,0.266,0.166,-1.706,0.506,-0.334,0.747,1238616289.273,1584,0,0,0.310
norefined,4,-1.216,-5.593,-3.573,0.267,0.147,-1.731,0.504,-0.308,0.757,932119621.522,1584,0,0,0.217
norefined,5,-0.870,-5.682,-3.610,0.266,0.093,-1.423,0.614,-0.295,0.652,927693102.088,1584,0,0,0.153
norefined,6,-1.322,-5.674,-3.522,0.254,0.100,-1.240,0.666,-0.312,0.614,928070834.321,1584,0,0,0.233
norefined,7,-0.831,-5.753,-3.558,0.277,0.092,-1.232,0.682,-0.296,0.619,906747415.830,1584,0,0,0.144
norefined,8,-1.302,-5.736,-3.477,0.257,0.100,-1.096,0.718,-0.305,0.598,908092643.848,1584,0,0,0.227
norefined,9,-0.811,-5.813,-3.514,0.281,0.094,-1.092,0.732,-0.291,0.606,892744390.759,1584,0,0,0.139
norefined,10,-1.292,-5.787,-3.443,0.256,0.101,-0.985,0.757,-0.291,0.595,896008287.990,1584,0,0,0.223
refined,11,-0.811,-5.813,-3.514,0.281,0.094,-1.092,0.732,-0.291,0.606,892744390.759,1584,0,0,0.139
refined,12,-0.400,-1.933,-1.150,-0.174,0.062,0.464,0.611,0.501,0.248,858870497.738,1584,0,0,0.207
refined,13,-0.200,-1.200,-0.834,0.070,0.101,-0.107,0.243,0.165,0.292,564864920.646,1584,0,0,0.167
refined,14,-0.221,-1.257,-0.819,0.004,0.158,-0.019,0.222,0.223,0.237,541666629.769,1584,0,0,0.176
refined,15,-0.224,-1.266,-0.834,0.009,0.144,-0.014,0.229,0.221,0.247,541501329.203,1584,0,0,0.177
refined,16,-0.225,-1.271,-0.837,0.009,0.143,-0.013,0.231,0.222,0.249,541495303.360,1584,0,0,0.177
refined,17,-0.225,-1.272,-0.838,0.009,0.143,-0.013,0.231,0.222,0.249,541494963.987,1584,0,0,0.177
refined,18,-0.225,-1.273,-0.838,0.009,0.143,-0.013,0.231,0.222,0.249,541494943.772,1584,0,0,0.177
refined,19,-0.225,-1.273,-0.838,0.009,0.143,-0.013,0.231,0.222,0.249,541494942.560,1584,0,0,0.177
refined,20,-0.225,-1.273,-0.838,0.009,0.143,-0.013,0.231,0.222,0.249,541494942.487,1584,0,0,0.177
