stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.811,"[-1.577, -0.045]",0.766,-2.112,0.038
norefined,c,-5.813,"[-11.223, -0.403]",5.410,-2.145,0.036
norefined,s,-3.514,"[-6.872, -0.156]",3.358,-2.088,0.041
norefined,k0,0.281,"[-1.0, 1.561]",1.280,0.438,0.663
norefined,k1,0.094,"[-1.838, 2.025]",1.932,0.097,0.923
norefined,k2,-1.092,"[-2.407, 0.224]",1.315,-1.657,0.102
norefined,k3,0.732,"[-1.562, 3.026]",2.294,0.637,0.527
norefined,k4,-0.291,"[-1.493, 0.912]",1.202,-0.483,0.631
norefined,k5,0.606,"[-1.135, 2.347]",1.741,0.695,0.489
refined,tt,-0.225,"[-0.302, -0.149]",0.076,-5.910,0.000
refined,c,-1.273,"[-1.752, -0.794]",0.479,-5.304,0.000
refined,s,-0.838,"[-1.164, -0.513]",0.325,-5.141,0.000
refined,k0,0.009,"[-0.253, 0.27]",0.261,0.067,0.946
refined,k1,0.143,"[-0.295, 0.581]",0.438,0.652,0.517
refined,k2,-0.013,"[-0.308, 0.282]",0.295,-0.088,0.930
refined,k3,0.231,"[-0.296, 0.758]",0.527,0.874,0.385
refined,k4,0.222,"[-0.047, 0.492]",0.270,1.645,0.105
refined,k5,0.249,"[-0.087, 0.586]",0.337,1.478,0.144
